Surname_Group,UniqueTransported,TransportedCount,TotalPeople,Group,AllSameTransported,NotTransportedCount
Pulgaly_8015,1,1,1,8015,True,0
Pulgaly_8092,2,2,3,8092,False,1
Pumbody_423,1,1,1,423,True,0
Pumbody_6428,1,2,2,6428,True,0
Pumpeshaft_4606,1,0,2,4606,True,2
Pumpeshaft_6544,1,1,1,6544,True,0
Pure_5536,1,1,1,5536,True,0
Pure_6300,1,1,1,6300,True,0
Purellliss_2489,1,1,1,2489,True,0
Purellliss_7289,1,1,1,7289,True,0
Purellliss_8449,2,1,2,8449,False,1
Purie_7536,1,1,1,7536,True,0
Purle_1228,1,2,2,1228,True,0
Purle_3040,1,0,1,3040,True,1
Purle_7085,1,1,1,7085,True,0
Purle_9195,1,2,2,9195,True,0
Purte_3515,2,1,2,3515,False,1
Purte_7166,1,0,1,7166,True,1
Purte_8500,1,1,1,8500,True,0
Purte_8502,1,0,1,8502,True,1
Pusive_6321,2,2,3,6321,False,1
Quart_3047,2,1,2,3047,False,1
Quart_3711,2,2,3,3711,False,1
Quart_3872,1,1,1,3872,True,0
Quart_5981,2,2,3,5981,False,1
Queen_224,1,0,1,224,True,1
Queke_2137,1,2,2,2137,True,0
Queke_2631,1,1,1,2631,True,0
Queke_5939,1,0,1,5939,True,1
Queke_8128,1,1,1,8128,True,0
Queldry_2164,1,1,1,2164,True,0
Queldry_7396,1,1,1,7396,True,0
Quelfly_1316,2,1,2,1316,False,1
Quelfly_412,1,1,1,412,True,0
Quelfly_7643,2,1,2,7643,False,1
Quidedbolt_2215,1,2,2,2215,True,0
Quidedbolt_7560,1,1,1,7560,True,0
Quinnedy_1304,2,1,2,1304,False,1
Quinnedy_3977,1,1,1,3977,True,0
Quinnerettt_1149,1,0,3,1149,True,3
Quinnerettt_2272,1,1,1,2272,True,0
Quinnerettt_7010,1,0,1,7010,True,1
Quinnerettt_7960,1,0,1,7960,True,1
Quinnerettt_8522,1,1,1,8522,True,0
Quinnerry_3614,1,0,1,3614,True,1
Quinnerry_7042,1,0,1,7042,True,1
Quinnerry_787,1,0,1,787,True,1
Quith_5592,1,1,1,5592,True,0
Raca_848,1,2,2,848,True,0
Racke_1029,1,1,1,1029,True,0
Racke_345,1,0,1,345,True,1
Radisiouss_1162,1,1,1,1162,True,0
Radisiouss_3521,1,2,2,3521,True,0
Radisiouss_6064,1,0,1,6064,True,1
Raf_193,2,2,3,193,False,1
Raf_6655,1,1,1,6655,True,0
Rake_6764,2,1,2,6764,False,1
Ramad_2299,1,0,1,2299,True,1
Ramad_3111,1,0,1,3111,True,1
Ramad_3702,1,0,1,3702,True,1
Ramad_7156,1,4,4,7156,True,0
Ramad_8643,1,0,1,8643,True,1
Rames_556,1,1,1,556,True,0
Rames_8232,1,0,1,8232,True,1
Rames_8878,1,0,1,8878,True,1
Rames_8981,1,0,1,8981,True,1
Ramoran_2788,1,0,1,2788,True,1
Ramoran_7175,1,0,1,7175,True,1
Ramoran_808,1,0,1,808,True,1
Ranaly_2684,1,0,1,2684,True,1
Ranaly_612,1,1,1,612,True,0
Raney_2397,1,0,1,2397,True,1
Raney_2457,1,1,1,2457,True,0
Raney_7618,1,1,1,7618,True,0
Rapie_4101,1,0,1,4101,True,1
Rapie_4349,1,0,1,4349,True,1
Rapie_6095,1,0,1,6095,True,1
Rapie_8376,1,1,1,8376,True,0
Rapie_8668,2,1,3,8668,False,2
Rasmussony_4112,1,1,1,4112,True,0
Rasmussony_4559,1,1,1,4559,True,0
Rasmussony_8805,1,0,1,8805,True,1
Raste_2366,1,0,1,2366,True,1
Raste_4259,1,1,1,4259,True,0
Raste_5860,2,2,3,5860,False,1
Raste_8999,1,0,1,8999,True,1
Rasty_2228,1,0,1,2228,True,1
Ratorring_8300,1,1,1,8300,True,0
Razo_2139,1,1,1,2139,True,0
Razo_3361,1,1,1,3361,True,0
Read_4961,1,1,1,4961,True,0
Reake_4818,1,1,1,4818,True,0
Reake_4929,1,1,1,4929,True,0
Reake_7044,1,0,1,7044,True,1
Reate_6792,1,1,1,6792,True,0
Reate_719,1,0,1,719,True,1
Reau_3188,1,0,1,3188,True,1
Redand_6421,2,1,2,6421,False,1
Reedall_3081,1,2,2,3081,True,0
Reedall_4562,1,1,1,4562,True,0
Reedall_6139,1,5,5,6139,True,0
Reedall_881,1,0,1,881,True,1
Reeddommy_3735,2,1,2,3735,False,1
Reeddommy_7242,1,1,1,7242,True,0
Reeddommy_7609,2,1,2,7609,False,1
Reeddommy_7627,1,1,1,7627,True,0
Reeddommy_769,1,1,1,769,True,0
Reedectied_3973,1,1,1,3973,True,0
Reedectied_9250,1,1,1,9250,True,0
Reelest_5353,1,2,2,5353,True,0
Reelest_6372,2,2,3,6372,False,1
Reenez_2887,1,0,1,2887,True,1
Reenez_4038,1,0,1,4038,True,1
Reenez_5969,2,2,3,5969,False,1
Reenez_7890,2,1,2,7890,False,1
Reenon_3924,1,1,1,3924,True,0
Reenon_4942,1,2,2,4942,True,0
Reenon_7203,1,1,1,7203,True,0
Reenon_7649,1,1,1,7649,True,0
Reewerpic_7944,2,1,2,7944,False,1
Regmansidy_4409,1,1,1,4409,True,0
Regmansidy_7104,2,1,2,7104,False,1
Reilline_6043,1,0,1,6043,True,1
Reilline_6980,1,1,1,6980,True,0
Reke_221,2,1,6,221,False,5
Reke_7226,1,0,1,7226,True,1
Reke_9224,1,0,1,9224,True,1
Rekle_4952,1,1,1,4952,True,0
Rekle_8541,2,1,2,8541,False,1
Rekle_8701,1,0,1,8701,True,1
Reming_1595,1,1,1,1595,True,0
Reming_3353,2,3,5,3353,False,2
Rentruing_4084,1,1,1,4084,True,0
Repie_8158,1,0,1,8158,True,1
Repie_8571,1,0,1,8571,True,1
Replic_1567,1,1,1,1567,True,0
Replipent_1596,1,1,1,1596,True,0
Repumparte_245,2,1,2,245,False,1
Repumparte_4623,1,1,1,4623,True,0
Resendent_1383,1,1,1,1383,True,0
Resendent_6372,1,1,1,6372,True,0
Resendent_8618,2,1,2,8618,False,1
Reshory_3847,1,0,1,3847,True,1
Reshory_8987,1,1,1,8987,True,0
Ressighty_2706,1,1,1,2706,True,0
Ressing_5663,1,1,1,5663,True,0
Ressing_7684,1,1,1,7684,True,0
Resspeding_3337,1,0,1,3337,True,1
Reste_3238,1,0,1,3238,True,1
Reste_3817,1,0,1,3817,True,1
Reste_4339,1,0,1,4339,True,1
Reste_8054,1,0,1,8054,True,1
Resty_239,1,0,1,239,True,1
Resty_5343,1,0,1,5343,True,1
Resty_8674,1,0,1,8674,True,1
Retefule_1666,1,1,1,1666,True,0
Retefule_7525,2,1,2,7525,False,1
Retefule_7751,1,1,1,7751,True,0
Rewmid_4693,2,1,2,4693,False,1
Rewmid_8729,1,0,2,8729,True,2
Reyersendry_2287,1,0,1,2287,True,1
Reyersendry_5586,1,0,1,5586,True,1
Reyersendry_6741,2,1,2,6741,False,1
Reyersendry_7371,1,1,1,7371,True,0
Reyerson_7385,1,0,1,7385,True,1
Reyerson_985,1,1,1,985,True,0
Reyervaney_1718,1,1,1,1718,True,0
Reyervaney_2764,1,1,1,2764,True,0
Reyervaney_7028,1,2,2,7028,True,0
Reynoldez_2763,1,1,1,2763,True,0
Reynoldez_6344,1,2,2,6344,True,0
Reynoldez_6560,1,1,1,6560,True,0
Rhuba_3095,1,0,1,3095,True,1
Rhuba_3120,2,1,2,3120,False,1
Rhuba_699,1,0,1,699,True,1
Rhuba_8574,1,1,1,8574,True,0
Rices_6059,1,1,1,6059,True,0
Ricete_3478,1,0,1,3478,True,1
Ricews_1637,1,1,1,1637,True,0
Ricews_2126,1,0,1,2126,True,1
Ricews_7182,1,0,1,7182,True,1
Ricews_7967,1,0,1,7967,True,1
Richan_3907,1,1,1,3907,True,0
Ricklaney_7114,1,0,1,7114,True,1
Ricklaney_8892,1,0,1,8892,True,1
Ricks_3280,2,1,2,3280,False,1
Ricks_4366,1,1,1,4366,True,0
Ricks_5700,1,1,1,5700,True,0
Ricks_8388,1,1,1,8388,True,0
Rickson_4665,1,0,1,4665,True,1
Rickson_6871,1,1,1,6871,True,0
Ricled_8858,1,0,1,8858,True,1
Rigginsen_1328,1,0,1,1328,True,1
Rigginsen_2760,2,1,2,2760,False,1
Rigginsen_5545,1,3,3,5545,True,0
Rigginsen_5742,1,0,1,5742,True,1
Rigginsen_6171,1,0,1,6171,True,1
Rigginsen_8106,1,1,1,8106,True,0
Rigginson_2721,1,0,1,2721,True,1
Rigginson_7060,1,0,1,7060,True,1
Righturter_1454,1,0,1,1454,True,1
Righturter_1964,1,0,1,1964,True,1
Rilley_5262,1,1,1,5262,True,0
Rilley_608,1,1,1,608,True,0
Rilley_714,2,4,7,714,False,3
Rilley_8672,1,0,1,8672,True,1
Rimplighty_6843,1,2,2,6843,True,0
Rimplighty_7330,1,0,1,7330,True,1
Rinicapead_2824,1,1,1,2824,True,0
Rinicapead_5640,1,1,1,5640,True,0
Rinicapead_8843,1,0,1,8843,True,1
Rivanseney_2073,1,0,1,2073,True,1
Rivanseney_2141,1,1,1,2141,True,0
Rivanseney_3468,1,1,1,3468,True,0
Rivanseney_4047,1,1,1,4047,True,0
Rivanseney_7484,1,1,1,7484,True,0
River_219,1,1,1,219,True,0
River_2590,2,1,3,2590,False,2
River_4005,1,2,2,4005,True,0
River_5777,1,0,1,5777,True,1
Roachez_2364,1,1,1,2364,True,0
Roachez_5205,2,2,3,5205,False,1
Roachez_7032,1,0,1,7032,True,1
Roachoanand_1484,1,0,1,1484,True,1
Roachoanand_3728,1,1,1,3728,True,0
Roachoanand_410,1,0,1,410,True,1
Roachoanand_4663,1,1,1,4663,True,0
Roachoanand_597,2,1,2,597,False,1
Robbson_8976,1,0,1,8976,True,1
Roberrenn_1264,1,0,1,1264,True,1
Robersondez_4350,1,1,1,4350,True,0
Robersondez_8828,1,1,1,8828,True,0
Robins_1300,1,0,1,1300,True,1
Robins_1677,1,0,1,1677,True,1
Robins_396,1,1,1,396,True,0
Robins_4430,1,1,1,4430,True,0
Robins_4652,1,1,1,4652,True,0
Robley_7535,1,1,1,7535,True,0
Rochan_6731,1,0,1,6731,True,1
Rochaserry_6608,1,0,1,6608,True,1
Rochaserry_8086,1,1,1,8086,True,0
Rocholton_4107,1,0,1,4107,True,1
Rocholton_4868,1,1,1,4868,True,0
Rocholton_8280,1,1,1,8280,True,0
Rocketedy_2117,1,0,1,2117,True,1
Rocknight_3528,1,1,1,3528,True,0
Rocknight_4137,1,0,1,4137,True,1
Rocknight_5125,1,0,1,5125,True,1
Rocknight_5867,1,0,1,5867,True,1
Rocknight_7678,2,1,2,7678,False,1
Rocknight_8317,1,0,1,8317,True,1
Rocknight_935,1,0,1,935,True,1
Rodger_5451,1,1,1,5451,True,0
Rodger_6087,1,0,1,6087,True,1
Rodger_6224,2,1,2,6224,False,1
Rodger_6264,1,0,1,6264,True,1
Rodger_779,1,0,1,779,True,1
Rodger_7935,1,1,1,7935,True,0
Rodricker_3642,1,0,1,3642,True,1
Rodricker_3952,1,0,1,3952,True,1
Rodricker_6065,1,1,1,6065,True,0
Rodricker_6309,1,3,3,6309,True,0
Rodwative_1423,1,1,1,1423,True,0
Rodwative_7361,1,2,2,7361,True,0
Roforhauge_294,1,1,1,294,True,0
Roforhauge_2995,1,2,2,2995,True,0
Roftfuling_2097,1,1,1,2097,True,0
Roftfuling_7693,1,2,2,7693,True,0
Romason_2516,1,0,1,2516,True,1
Romason_3112,1,0,1,3112,True,1
Romason_5479,1,1,1,5479,True,0
Romez_188,1,1,1,188,True,0
Romez_4095,1,0,1,4095,True,1
Ropie_3744,1,1,1,3744,True,0
Ropie_7495,1,0,1,7495,True,1
Ropie_8318,2,2,4,8318,False,2
Rosalanenn_5831,1,0,1,5831,True,1
Rosalanenn_7016,1,0,1,7016,True,1
Rosalanenn_7702,1,0,1,7702,True,1
Rosargas_4110,1,0,1,4110,True,1
Roses_1146,1,0,1,1146,True,1
Roses_1865,1,0,4,1865,True,4
Roses_4699,1,0,1,4699,True,1
Roses_4954,1,1,1,4954,True,0
Roses_6250,1,1,1,6250,True,0
Rossey_3382,2,1,2,3382,False,1
Rossey_3937,1,1,1,3937,True,0
Rostarks_1604,1,0,1,1604,True,1
Rostarks_6302,2,2,3,6302,False,1
Rothewson_1356,1,0,1,1356,True,1
Rothewson_6572,1,0,1,6572,True,1
Rotter_5925,2,1,3,5925,False,2
Rotter_8656,1,0,1,8656,True,1
Roureed_2646,1,0,1,2646,True,1
Roureed_3619,1,0,1,3619,True,1
Roustorly_3161,1,0,1,3161,True,1
Roustorly_4240,1,1,1,4240,True,0
Roycentes_776,1,1,1,776,True,0
Ruica_4090,1,1,1,4090,True,0
Ruica_4951,1,1,1,4951,True,0
Ruity_2183,1,0,2,2183,True,2
Ruity_8636,1,1,1,8636,True,0
Ruité_1810,1,0,1,1810,True,1
Ruité_2137,1,1,1,2137,True,0
Ruité_8026,1,1,1,8026,True,0
Rupent_8495,1,1,1,8495,True,0
Rushing_3768,1,1,1,3768,True,0
Rushing_7910,1,0,1,7910,True,1
Rushorney_411,1,0,1,411,True,1
Rushorney_6052,1,0,1,6052,True,1
Rushorney_903,1,0,1,903,True,1
Russelloyd_6241,1,0,1,6241,True,1
Russelloyd_7720,1,0,1,7720,True,1
Russelloyd_8889,1,0,1,8889,True,1
Russon_4686,1,1,1,4686,True,0
Russon_5609,1,0,1,5609,True,1
Russon_6047,1,1,1,6047,True,0
Russon_8366,1,1,1,8366,True,0
Russon_8570,1,0,1,8570,True,1
Rutler_7120,1,0,1,7120,True,1
Rutler_7190,1,1,1,7190,True,0
Rutler_9144,1,0,1,9144,True,1
Ryanga_1962,1,1,1,1962,True,0
Ryanga_3197,1,0,1,3197,True,1
Ryanga_4918,1,1,1,4918,True,0
Ryanga_5059,1,0,1,5059,True,1
Ryanglasey_8659,1,1,1,8659,True,0
Ryanglasey_8735,1,0,1,8735,True,1
Ryanglasey_928,1,1,1,928,True,0
Sache_3230,1,1,1,3230,True,0
Sache_4372,1,0,1,4372,True,1
Sache_5348,1,1,1,5348,True,0
Sache_8288,1,0,2,8288,True,2
Sacle_609,1,0,1,609,True,1
Sacre_120,1,1,1,120,True,0
Sacre_4933,1,0,1,4933,True,1
Sacre_88,1,1,1,88,True,0
Sacy_7252,1,0,1,7252,True,1
Sacy_8088,1,0,1,8088,True,1
Sad_244,1,2,2,244,True,0
Sad_3114,1,0,1,3114,True,1
Sad_4574,1,0,1,4574,True,1
Sad_6112,1,1,1,6112,True,0
Saf_5416,2,3,4,5416,False,1
Saf_5507,1,0,1,5507,True,1
Sageng_1424,2,4,5,1424,False,1
Sageng_402,1,1,1,402,True,0
Sageng_5975,1,1,1,5975,True,0
Sageng_740,2,1,3,740,False,2
Sake_2825,1,1,1,2825,True,0
Sake_6840,1,1,1,6840,True,0
Saley_3179,1,0,1,3179,True,1
Saley_5072,1,0,2,5072,True,2
Saley_6266,1,1,1,6266,True,0
Saley_660,1,0,1,660,True,1
Saley_7543,1,0,1,7543,True,1
Salez_2787,1,0,1,2787,True,1
Salez_343,1,0,1,343,True,1
Salez_4444,1,0,1,4444,True,1
Salez_61,1,0,1,61,True,1
Salin_2392,1,1,1,2392,True,0
Salin_5757,1,0,1,5757,True,1
Sames_2374,1,1,1,2374,True,0
Sancasey_1438,1,0,1,1438,True,1
Sancasey_1670,1,0,2,1670,True,2
Sancasey_3936,1,0,1,3936,True,1
Sancasey_4080,1,0,1,4080,True,1
Sancasey_4773,1,1,1,4773,True,0
Sancasey_5791,1,1,1,5791,True,0
Sancasey_5829,1,0,1,5829,True,1
Sancasey_8819,1,0,1,8819,True,1
Sancockett_2128,1,0,1,2128,True,1
Sancockett_267,1,0,1,267,True,1
Sancockett_4345,1,0,1,4345,True,1
Sancockett_8865,1,0,1,8865,True,1
Sandry_3693,1,1,1,3693,True,0
Sandry_3931,1,0,1,3931,True,1
Sandry_8561,1,0,1,8561,True,1
Sandul_1969,1,1,1,1969,True,0
Sandul_865,1,1,1,865,True,0
Santantines_1747,1,1,1,1747,True,0
Santantines_4,1,1,1,4,True,0
Santantines_4046,1,1,1,4046,True,0
Santantines_636,1,0,2,636,True,2
Santantines_6808,1,0,1,6808,True,1
Santin_283,1,2,2,283,True,0
Santin_5727,1,0,1,5727,True,1
Santin_5906,1,0,1,5906,True,1
Santin_7507,2,2,3,7507,False,1
Santry_1191,1,0,1,1191,True,1
Santry_1731,1,2,2,1731,True,0
Santry_2754,1,0,1,2754,True,1
Santry_3849,1,0,1,3849,True,1
Santry_4721,1,1,1,4721,True,0
Santry_671,1,1,1,671,True,0
Santry_828,2,1,2,828,False,1
Santry_90,1,1,1,90,True,0
Santuez_6889,1,0,1,6889,True,1
Sarios_5786,1,0,1,5786,True,1
Sarios_851,1,0,1,851,True,1
Saste_7778,1,0,2,7778,True,2
Sau_1622,1,1,1,1622,True,0
Sau_2913,1,0,1,2913,True,1
Sau_3958,1,0,1,3958,True,1
Sau_6073,1,1,1,6073,True,0
Saundez_4149,1,1,1,4149,True,0
Saundez_4347,1,0,1,4347,True,1
Saundez_5776,1,0,1,5776,True,1
Saundez_7764,1,0,1,7764,True,1
Savaraldez_1593,1,0,1,1593,True,1
Savaraldez_1719,1,0,1,1719,True,1
Savaraldez_389,1,0,1,389,True,1
Savaraldez_4723,2,1,2,4723,False,1
Savaraldez_5129,1,1,1,5129,True,0
Savaraldez_5401,1,0,1,5401,True,1
Sawyerson_1738,2,1,2,1738,False,1
Sawyerson_5176,1,0,1,5176,True,1
Sawyerson_6613,1,1,1,6613,True,0
Sawyerson_8323,1,1,1,8323,True,0
Sawyerson_9077,2,1,2,9077,False,1
Scake_2598,1,0,1,2598,True,1
Scake_6748,2,2,4,6748,False,2
Scerodbox_2677,1,0,1,2677,True,1
Scerodbox_3444,1,4,4,3444,True,0
Scerodbox_4668,1,2,2,4668,True,0
Sche_7111,1,0,1,7111,True,1
Scheron_1076,1,0,1,1076,True,1
Scheron_4477,1,0,1,4477,True,1
Scheron_603,1,0,1,603,True,1
Scheron_8710,1,0,1,8710,True,1
Schmondez_1246,1,0,1,1246,True,1
Schmondez_6339,1,0,1,6339,True,1
Schmondez_6594,1,1,1,6594,True,0
Schmondez_9122,1,0,1,9122,True,1
Schmondez_9150,1,0,1,9150,True,1
Schwardson_1850,1,0,2,1850,True,2
Schwardson_2920,1,1,1,2920,True,0
Schwardson_3640,1,0,2,3640,True,2
Schwardson_6691,1,1,1,6691,True,0
Schwardson_7334,1,0,1,7334,True,1
Sciatberit_5773,1,1,1,5773,True,0
Scotterkins_1260,1,1,1,1260,True,0
Scotterkins_1640,1,1,1,1640,True,0
Scotterkins_4404,1,0,1,4404,True,1
Scotterkins_5689,1,0,1,5689,True,1
Scotterkins_6645,1,1,1,6645,True,0
Scottney_3317,1,0,1,3317,True,1
Scottney_3534,1,0,1,3534,True,1
Scottney_7256,1,0,1,7256,True,1
Scottney_7890,1,1,1,7890,True,0
Scottuez_1235,1,1,1,1235,True,0
Scottuez_2994,1,0,1,2994,True,1
Scottuez_4231,1,1,1,4231,True,0
Scottuez_5783,1,1,1,5783,True,0
Scottuez_6249,1,1,1,6249,True,0
Scottuez_8599,1,0,1,8599,True,1
Scoudelle_1833,1,0,1,1833,True,1
Scoudelle_3732,2,2,3,3732,False,1
Scoudelle_3909,1,1,1,3909,True,0
Scoudelle_5411,1,0,1,5411,True,1
Scoudelle_6864,1,2,2,6864,True,0
Seadler_2102,1,0,1,2102,True,1
Seatearing_7232,1,0,1,7232,True,1
Sebleve_4359,2,1,2,4359,False,1
Secened_8861,1,1,1,8861,True,0
Sechausive_3184,1,2,2,3184,True,0
Sechausive_6126,1,1,1,6126,True,0
Seche_1542,1,0,1,1542,True,1
Seche_2602,1,0,2,2602,True,2
Secont_7056,1,0,1,7056,True,1
Secont_7117,1,1,1,7117,True,0
Secont_7865,1,3,3,7865,True,0
Sedece_2061,1,1,1,2061,True,0
Sedece_5602,1,2,2,5602,True,0
Seen_1108,1,0,1,1108,True,1
Seen_1859,1,1,1,1859,True,0
Seen_3967,1,0,1,3967,True,1
Seen_8695,1,1,1,8695,True,0
Seflock_4655,1,2,2,4655,True,0
Sellahaney_229,1,0,1,229,True,1
Sellahaney_3172,1,0,1,3172,True,1
Sellahaney_5034,1,0,1,5034,True,1
Sellahaney_529,1,0,1,529,True,1
Sellahaney_702,1,0,1,702,True,1
Sellahaney_7487,1,1,1,7487,True,0
Sellahaney_7494,1,0,1,7494,True,1
Sellentry_1849,1,0,1,1849,True,1
Sellentry_8197,1,0,1,8197,True,1
Sellentry_8753,1,0,3,8753,True,3
Semageary_1147,1,1,1,1147,True,0
Semageary_3796,1,1,1,3796,True,0
Semootor_3733,1,0,1,3733,True,1
Sempreate_8458,2,4,5,8458,False,1
Sempribly_6201,1,0,1,6201,True,1
Sempribly_6313,1,0,2,6313,True,2
Sepie_2421,1,1,1,2421,True,0
Sepie_4400,2,2,3,4400,False,1
Sernator_2544,2,1,2,2544,False,1
Serraynardy_3591,1,0,1,3591,True,1
Serraynardy_4257,1,0,1,4257,True,1
Serraynardy_4532,1,1,1,4532,True,0
Serry_6128,1,0,2,6128,True,2
Serry_6137,1,5,5,6137,True,0
Serry_6399,1,0,1,6399,True,1
Serry_8052,1,0,2,8052,True,2
Sersocatic_8057,1,2,2,8057,True,0
Ses_2738,1,0,1,2738,True,1
Ses_3268,1,0,1,3268,True,1
Ses_4357,1,0,1,4357,True,1
Ses_5316,1,1,1,5316,True,0
Ses_6475,1,1,1,6475,True,0
Ses_7418,1,1,1,7418,True,0
Sesa_246,1,0,1,246,True,1
Sesa_3788,1,0,1,3788,True,1
Sesa_6062,1,0,2,6062,True,2
Sessiouse_2971,1,1,1,2971,True,0
Sextones_4667,1,1,1,4667,True,0
Sextones_4992,1,0,1,4992,True,1
Sextones_545,1,0,1,545,True,1
Sextones_7689,1,0,1,7689,True,1
Sextones_8324,1,0,1,8324,True,1
Sextones_8390,1,1,1,8390,True,0
Sextones_8540,1,0,1,8540,True,1
Sfin_1083,1,3,3,1083,True,0
Sfin_4925,1,1,1,4925,True,0
Sfin_6997,1,0,2,6997,True,2
Sha_699,1,1,1,699,True,0
Shake_4924,1,0,1,4924,True,1
Shawatson_2546,1,0,1,2546,True,1
Shawforden_1524,1,1,1,1524,True,0
Shawforden_9108,2,1,2,9108,False,1
Shbre_1420,1,0,1,1420,True,1
Shbre_3073,1,1,1,3073,True,0
Shbre_5949,2,1,2,5949,False,1
Shbre_7947,1,0,1,7947,True,1
Shbre_8131,1,1,1,8131,True,0
Shcad_2032,1,1,1,2032,True,0
She_631,1,1,1,631,True,0
Shephendery_2821,1,1,1,2821,True,0
Shephendery_4648,1,1,1,4648,True,0
Shephendry_1572,1,0,1,1572,True,1
Shephendry_186,1,0,1,186,True,1
Shephendry_302,1,0,1,302,True,1
Shephendry_4772,1,0,1,4772,True,1
Shephendry_8042,1,0,1,8042,True,1
Shephendry_9009,1,1,1,9009,True,0
Shermann_1337,1,0,1,1337,True,1
Shieldson_217,1,0,1,217,True,1
Shieldson_2704,1,0,1,2704,True,1
Shieldson_3235,1,0,1,3235,True,1
Shieldson_4850,1,2,2,4850,True,0
Shieldson_6545,1,1,1,6545,True,0
Shieldson_7714,1,0,1,7714,True,1
Shieldson_9208,1,0,1,9208,True,1
Shming_3001,2,1,2,3001,False,1
Shming_5138,1,1,1,5138,True,0
Shoeweely_1166,1,0,1,1166,True,1
Shoeweely_2274,1,1,1,2274,True,0
Shoeweely_5794,1,0,1,5794,True,1
Shpie_4829,1,0,1,4829,True,1
Shpie_8530,1,0,1,8530,True,1
Shpie_8894,1,1,1,8894,True,0
Shpie_997,1,0,1,997,True,1
Shricatory_4371,2,3,4,4371,False,1
Shricatory_8173,1,1,1,8173,True,0
Shricatory_9073,2,1,2,9073,False,1
Shrie_2339,1,0,1,2339,True,1
Shrie_2503,2,1,2,2503,False,1
Shrie_3525,1,1,1,3525,True,0
Siccertful_4210,1,2,2,4210,True,0
Sidie_2161,1,1,1,2161,True,0
Sidie_2191,1,1,1,2191,True,0
Sidie_4479,1,0,1,4479,True,1
Sidie_8222,2,1,2,8222,False,1
Sidne_4836,1,2,2,4836,True,0
Sidne_5772,1,0,1,5772,True,1
Simmonders_1562,1,0,1,1562,True,1
Simmonders_5057,1,1,1,5057,True,0
Simmonders_5305,1,1,1,5305,True,0
Simmonders_6334,1,1,1,6334,True,0
Simmonders_7707,1,0,1,7707,True,1
Simonddler_4937,1,0,1,4937,True,1
Simonsents_4886,1,0,1,4886,True,1
Simonsents_5874,1,1,1,5874,True,0
Simonsents_9076,1,0,1,9076,True,1
Simonson_3162,1,0,2,3162,True,2
Simous_2790,2,2,5,2790,False,3
Simpsonks_384,1,2,2,384,True,0
Simpsonks_5280,1,1,1,5280,True,0
Simpsonks_5804,1,0,1,5804,True,1
Simpsonks_7524,1,2,2,7524,True,0
Simpsonks_8703,1,0,1,8703,True,1
Simsey_4496,1,1,1,4496,True,0
Simsey_5779,1,1,1,5779,True,0
Simsey_6302,2,1,2,6302,False,1
Simsey_8539,1,0,1,8539,True,1
Simson_1096,1,0,1,1096,True,1
Simson_1447,1,0,1,1447,True,1
Simson_151,1,0,1,151,True,1
Simson_5637,1,0,1,5637,True,1
Simson_9272,2,1,2,9272,False,1
Simstravery_1141,1,1,1,1141,True,0
Simstravery_4795,1,1,1,4795,True,0
Simstravery_6595,1,1,1,6595,True,0
Simstravery_7113,2,1,2,7113,False,1
Simstravery_846,1,0,1,846,True,1
Sin_1169,1,0,1,1169,True,1
Sin_2399,1,0,1,2399,True,1
Sin_3191,1,1,1,3191,True,0
Sin_3330,1,0,1,3330,True,1
Sincy_5010,1,0,1,5010,True,1
Sincy_5225,1,1,1,5225,True,0
Sinda_1769,1,1,1,1769,True,0
Sinda_3361,2,2,3,3361,False,1
Sinda_6637,1,0,1,6637,True,1
Sinda_7304,1,1,1,7304,True,0
Sinecthex_510,1,1,1,510,True,0
Singlents_4893,1,1,1,4893,True,0
Singlents_6630,1,1,1,6630,True,0
Singlents_8251,1,1,1,8251,True,0
Singmage_2315,1,1,1,2315,True,0
Singmage_3469,1,1,1,3469,True,0
Singmage_446,1,1,1,446,True,0
Singtons_2193,1,0,1,2193,True,1
Singtons_6092,1,3,3,6092,True,0
Sionerorly_9264,1,1,1,9264,True,0
Siveduced_330,2,1,2,330,False,1
Siviothy_4510,1,1,1,4510,True,0
Skenginne_4778,1,0,1,4778,True,1
Skessid_7937,2,1,2,7937,False,1
Slable_1529,1,2,2,1529,True,0
Slable_4782,1,1,1,4782,True,0
Slable_6400,2,1,2,6400,False,1
Slates_5928,1,1,1,5928,True,0
Slatessen_6569,1,1,1,6569,True,0
Slatessen_8794,1,1,1,8794,True,0
Slavested_4732,1,3,3,4732,True,0
Slavested_7455,1,1,1,7455,True,0
Slomed_6912,1,0,1,6912,True,1
Slowatic_6674,1,2,2,6674,True,0
Sloweber_6957,1,1,1,6957,True,0
Sloweber_7094,1,1,1,7094,True,0
Sloweber_7452,1,3,3,7452,True,0
Smalloney_2814,1,1,1,2814,True,0
Smalloney_3434,1,1,1,3434,True,0
Smalloney_955,1,0,1,955,True,1
Smalls_6620,1,1,1,6620,True,0
Snoaf_3756,1,1,1,3756,True,0
Snoaf_4881,1,1,1,4881,True,0
Snoff_2900,1,1,1,2900,True,0
Snoff_4695,2,2,3,4695,False,1
Snoff_5095,1,1,1,5095,True,0
Snoff_8712,1,1,1,8712,True,0
Snowaney_5806,1,0,1,5806,True,1
Snowaney_7144,1,0,1,7144,True,1
Sobvisted_1134,1,1,1,1134,True,0
Sobvisted_4312,1,0,1,4312,True,1
Sofraten_1140,1,3,3,1140,True,0
Sofraten_2698,1,0,1,2698,True,1
