Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported,AgeImputed,AgeCluster,AgeClusterLabel
8727,1,1,Earth,False,F,1797.0,P,55 Cancri e,28.0,False,Bulliamoses_8727,692,1,False,28.0,0,C0_0-32
8728,1,8,Earth,,F,1798.0,P,TRAPPIST-1e,32.0,False,Fulloydez_8728,904,1,True,32.0,0,C0_0-32
8728,2,8,Earth,False,G,1416.0,P,TRAPPIST-1e,55.0,False,Fulloydez_8728,782,1,False,55.0,1,C1_33-79
8728,3,8,Earth,False,F,1798.0,P,TRAPPIST-1e,23.0,False,Fulloydez_8728,1299,1,False,23.0,0,C0_0-32
8728,4,8,Earth,False,F,1798.0,P,PSO J318.5-22,38.0,False,Fulloydez_8728,671,1,False,38.0,1,C1_33-79
8728,5,8,Earth,True,G,1416.0,P,55 Cancri e,18.0,False,Fulloydez_8728,0,0,True,18.0,0,C0_0-32
8728,6,8,Earth,True,G,1416.0,P,PSO J318.5-22,32.0,False,Fulloydez_8728,0,0,False,32.0,0,C0_0-32
8728,7,8,Earth,False,,,,TRAPPIST-1e,44.0,False,Fulloydez_8728,1019,1,False,44.0,1,C1_33-79
8728,8,8,Earth,False,G,1416.0,P,TRAPPIST-1e,62.0,False,Fulloydez_8728,756,1,True,62.0,1,C1_33-79
8729,1,2,Europa,False,E,559.0,P,TRAPPIST-1e,66.0,False,Rewmid_8729,4173,1,False,66.0,1,C1_33-79
8729,2,2,Europa,False,E,559.0,P,TRAPPIST-1e,20.0,False,Rewmid_8729,25387,1,False,20.0,0,C0_0-32
8732,1,1,Earth,False,F,1691.0,S,TRAPPIST-1e,19.0,False,Jacostaffey_8732,609,1,False,19.0,0,C0_0-32
8733,1,1,Earth,False,G,1406.0,S,TRAPPIST-1e,,False,Wolfernan_8733,881,1,False,27.0,0,C0_0-32
8734,1,1,Earth,False,G,1417.0,P,PSO J318.5-22,25.0,False,Johnshines_8734,708,1,True,25.0,0,C0_0-32
8735,1,1,Earth,False,F,1799.0,P,TRAPPIST-1e,20.0,False,Ryanglasey_8735,935,1,False,20.0,0,C0_0-32
8736,1,2,Mars,True,F,1800.0,P,TRAPPIST-1e,18.0,False,Pota_8736,0,0,True,18.0,0,C0_0-32
8736,2,2,Mars,False,F,1800.0,P,TRAPPIST-1e,20.0,False,Pota_8736,1267,1,True,20.0,0,C0_0-32
8741,1,3,Europa,True,A,91.0,P,TRAPPIST-1e,14.0,False,Alaring_8741,0,0,True,14.0,0,C0_0-32
8741,2,3,Europa,False,A,91.0,P,55 Cancri e,49.0,False,Alaring_8741,4276,1,True,49.0,1,C1_33-79
8741,3,3,Europa,False,A,91.0,P,TRAPPIST-1e,49.0,False,Stichseary_8741,2492,1,False,49.0,1,C1_33-79
8743,1,1,Earth,,F,1802.0,P,55 Cancri e,19.0,False,Villenson_8743,721,1,False,19.0,0,C0_0-32
8744,1,1,Earth,False,E,570.0,S,TRAPPIST-1e,53.0,False,Holton_8744,1620,1,False,53.0,1,C1_33-79
8749,1,1,Mars,False,E,562.0,P,TRAPPIST-1e,31.0,False,Cuche_8749,1049,1,False,31.0,0,C0_0-32
8750,1,1,Earth,False,F,1804.0,P,TRAPPIST-1e,18.0,False,Carlsonney_8750,777,1,False,18.0,0,C0_0-32
8751,1,1,Earth,False,F,1694.0,S,TRAPPIST-1e,24.0,False,Weavesend_8751,599,1,False,24.0,0,C0_0-32
8752,1,1,Mars,False,D,272.0,P,TRAPPIST-1e,35.0,False,Strad_8752,2759,1,False,35.0,1,C1_33-79
8753,1,3,Earth,False,F,1805.0,P,TRAPPIST-1e,27.0,False,Sellentry_8753,634,1,False,27.0,0,C0_0-32
8753,2,3,Earth,False,F,1805.0,P,TRAPPIST-1e,38.0,False,Sellentry_8753,803,1,False,38.0,1,C1_33-79
8753,3,3,Earth,False,F,1805.0,P,TRAPPIST-1e,23.0,False,Sellentry_8753,1235,1,False,23.0,0,C0_0-32
8754,1,1,Earth,False,G,1408.0,S,TRAPPIST-1e,22.0,False,Popelazquez_8754,770,1,False,22.0,0,C0_0-32
8755,1,1,Europa,True,D,265.0,S,55 Cancri e,38.0,False,Alvercal_8755,0,0,True,38.0,1,C1_33-79
8757,1,1,Earth,False,G,1409.0,S,TRAPPIST-1e,28.0,False,Danielps_8757,1700,1,True,28.0,0,C0_0-32
8759,1,2,Mars,False,F,1695.0,S,TRAPPIST-1e,25.0,False,Chate_8759,736,1,False,25.0,0,C0_0-32
8759,2,2,Mars,False,F,1695.0,S,TRAPPIST-1e,45.0,False,Chate_8759,1226,1,False,45.0,1,C1_33-79
8760,1,1,Earth,False,F,1696.0,S,,22.0,False,Alvasquez_8760,804,1,False,22.0,0,C0_0-32
8762,1,1,Earth,False,G,1410.0,S,TRAPPIST-1e,30.0,False,Cardner_8762,808,1,True,30.0,0,C0_0-32
8764,1,1,Mars,True,F,1697.0,S,55 Cancri e,25.0,False,Gene_8764,0,0,True,25.0,0,C0_0-32
8766,1,1,Mars,True,F,1807.0,P,TRAPPIST-1e,24.0,False,Mine_8766,0,0,True,24.0,0,C0_0-32
8769,1,1,Mars,False,F,1700.0,S,TRAPPIST-1e,44.0,False,Ches_8769,2092,1,True,44.0,1,C1_33-79
8770,1,7,Earth,False,F,1808.0,P,TRAPPIST-1e,6.0,False,Waderoachez_8770,0,0,False,6.0,0,C0_0-32
8770,2,7,Earth,True,F,1808.0,P,TRAPPIST-1e,0.0,False,Waderoachez_8770,0,0,True,0.0,0,C0_0-32
8770,3,7,Earth,False,,,,PSO J318.5-22,14.0,False,Morgerson_8770,826,1,False,14.0,0,C0_0-32
8770,4,7,Earth,False,F,1808.0,P,TRAPPIST-1e,37.0,False,Morgerson_8770,1046,1,False,37.0,1,C1_33-79
8770,5,7,Earth,False,F,1808.0,P,TRAPPIST-1e,15.0,False,Morgerson_8770,999,1,False,15.0,0,C0_0-32
8770,6,7,Earth,False,F,1808.0,P,TRAPPIST-1e,0.0,False,Waderoachez_8770,0,0,True,0.0,0,C0_0-32
8770,7,7,Earth,False,F,1808.0,P,TRAPPIST-1e,17.0,False,Waderoachez_8770,876,1,True,17.0,0,C0_0-32
8771,1,1,Earth,False,G,1421.0,P,TRAPPIST-1e,58.0,False,Boyersons_8771,811,1,False,58.0,1,C1_33-79
8772,1,2,Europa,True,B,339.0,S,55 Cancri e,15.0,False,,0,0,True,15.0,0,C0_0-32
8772,2,2,Europa,False,,,,55 Cancri e,53.0,False,Motled_8772,5066,1,False,53.0,1,C1_33-79
8773,1,1,Mars,False,D,274.0,P,TRAPPIST-1e,29.0,False,Ica_8773,1050,1,False,29.0,0,C0_0-32
8774,1,1,Earth,True,G,1412.0,S,TRAPPIST-1e,24.0,False,Gentledges_8774,0,0,True,24.0,0,C0_0-32
8776,1,1,Earth,False,E,574.0,S,TRAPPIST-1e,40.0,False,Headardyer_8776,862,1,True,40.0,1,C1_33-79
8779,1,1,Earth,False,G,1413.0,S,55 Cancri e,21.0,False,Brensonsen_8779,636,1,False,21.0,0,C0_0-32
8780,1,1,Earth,False,G,1414.0,S,TRAPPIST-1e,30.0,False,Bryangton_8780,907,1,False,30.0,0,C0_0-32
8781,1,1,Earth,False,G,1415.0,S,TRAPPIST-1e,20.0,False,Flowensley_8781,809,1,False,20.0,0,C0_0-32
8782,1,1,Mars,True,F,1701.0,S,TRAPPIST-1e,20.0,False,Butty_8782,0,0,True,20.0,0,C0_0-32
8783,1,2,Mars,False,D,276.0,P,,18.0,False,Wate_8783,783,1,False,18.0,0,C0_0-32
8783,2,2,Mars,True,D,276.0,P,TRAPPIST-1e,36.0,False,Wate_8783,0,0,True,36.0,1,C1_33-79
8785,1,2,Earth,False,F,1810.0,P,TRAPPIST-1e,20.0,False,Llobsoney_8785,954,1,False,20.0,0,C0_0-32
8785,2,2,Earth,False,G,1422.0,P,TRAPPIST-1e,4.0,False,Llobsoney_8785,0,0,True,4.0,0,C0_0-32
8786,1,1,Europa,True,B,284.0,P,55 Cancri e,59.0,False,Fringearty_8786,0,0,True,59.0,1,C1_33-79
8787,1,1,Earth,False,G,1416.0,S,TRAPPIST-1e,20.0,False,,854,1,False,20.0,0,C0_0-32
8789,1,2,Earth,False,G,1417.0,S,55 Cancri e,4.0,False,Cartez_8789,0,0,False,4.0,0,C0_0-32
8789,2,2,Earth,False,E,576.0,S,TRAPPIST-1e,23.0,False,Cartez_8789,788,1,True,23.0,0,C0_0-32
8790,1,1,Europa,False,D,277.0,P,55 Cancri e,25.0,False,Fawnsive_8790,5822,1,True,25.0,0,C0_0-32
8791,1,1,Earth,False,F,1812.0,P,PSO J318.5-22,20.0,False,Meleon_8791,653,1,False,20.0,0,C0_0-32
8794,1,1,Earth,False,E,563.0,P,TRAPPIST-1e,22.0,False,Slatessen_8794,687,1,True,22.0,0,C0_0-32
8796,1,8,Earth,False,G,1418.0,S,TRAPPIST-1e,6.0,False,Traverdy_8796,0,0,True,6.0,0,C0_0-32
8796,2,8,Earth,False,F,1704.0,S,TRAPPIST-1e,14.0,False,Jorden_8796,901,1,False,14.0,0,C0_0-32
8796,3,8,Earth,True,G,1418.0,S,TRAPPIST-1e,0.0,False,Jorden_8796,0,0,False,0.0,0,C0_0-32
8796,4,8,Earth,True,G,1418.0,S,TRAPPIST-1e,4.0,False,Jorden_8796,0,0,False,4.0,0,C0_0-32
8796,5,8,Earth,False,F,1704.0,S,TRAPPIST-1e,37.0,False,Jorden_8796,724,1,False,37.0,1,C1_33-79
8796,6,8,Earth,False,F,1704.0,S,TRAPPIST-1e,14.0,False,Traverdy_8796,1582,1,True,14.0,0,C0_0-32
8796,7,8,Earth,False,F,1704.0,S,TRAPPIST-1e,34.0,False,Bakerson_8796,803,1,True,34.0,1,C1_33-79
8796,8,8,Earth,True,G,1418.0,S,55 Cancri e,3.0,False,Traverdy_8796,0,0,True,3.0,0,C0_0-32
8797,1,1,Earth,False,F,1705.0,S,PSO J318.5-22,18.0,False,Bradamss_8797,701,1,False,18.0,0,C0_0-32
8798,1,1,Earth,False,F,1706.0,S,TRAPPIST-1e,27.0,False,Mcculley_8798,2050,1,False,27.0,0,C0_0-32
8799,1,1,Earth,False,G,1419.0,S,TRAPPIST-1e,19.0,False,Boltond_8799,908,1,True,19.0,0,C0_0-32
8801,1,1,Earth,False,F,1707.0,S,TRAPPIST-1e,37.0,False,Vincenton_8801,701,1,False,37.0,1,C1_33-79
8802,1,1,Europa,True,D,266.0,S,TRAPPIST-1e,29.0,False,Unsible_8802,0,0,True,29.0,0,C0_0-32
8805,1,1,Earth,False,F,1815.0,P,PSO J318.5-22,37.0,False,Rasmussony_8805,684,1,False,37.0,1,C1_33-79
8806,1,1,Mars,False,F,1708.0,S,TRAPPIST-1e,32.0,False,Clake_8806,1444,1,True,32.0,0,C0_0-32
8807,1,1,Earth,False,G,1420.0,S,PSO J318.5-22,22.0,False,Polliamposs_8807,617,1,False,22.0,0,C0_0-32
8808,1,1,Earth,False,F,1816.0,P,TRAPPIST-1e,38.0,False,Folemonley_8808,2736,1,True,38.0,1,C1_33-79
8809,1,1,Earth,False,F,1817.0,P,TRAPPIST-1e,24.0,False,Cooperkins_8809,2136,1,False,24.0,0,C0_0-32
8811,1,1,Earth,False,E,577.0,S,PSO J318.5-22,63.0,False,Goods_8811,2402,1,False,63.0,1,C1_33-79
8812,1,1,Mars,True,E,564.0,P,TRAPPIST-1e,23.0,False,Part_8812,0,0,False,23.0,0,C0_0-32
8813,1,1,Earth,False,G,1421.0,S,PSO J318.5-22,41.0,False,,767,1,False,41.0,1,C1_33-79
8815,1,1,Earth,False,F,1818.0,P,55 Cancri e,20.0,False,Tranklinay_8815,1292,1,False,20.0,0,C0_0-32
8816,1,5,Europa,True,B,340.0,S,TRAPPIST-1e,48.0,False,Diouselt_8816,0,0,True,48.0,1,C1_33-79
8816,2,5,,True,B,340.0,S,55 Cancri e,44.0,False,Diouselt_8816,0,0,True,44.0,1,C1_33-79
8816,3,5,Europa,True,B,340.0,S,55 Cancri e,15.0,False,Diouselt_8816,0,0,True,15.0,0,C0_0-32
8816,4,5,Europa,True,B,340.0,S,55 Cancri e,29.0,False,Diouselt_8816,0,0,True,29.0,0,C0_0-32
8816,5,5,Europa,False,B,340.0,S,TRAPPIST-1e,64.0,,Diouselt_8816,6061,1,False,64.0,1,C1_33-79
8817,1,1,Earth,False,G,1426.0,P,TRAPPIST-1e,19.0,False,Mirezavis_8817,626,1,False,19.0,0,C0_0-32
8818,1,1,Earth,True,G,1427.0,P,PSO J318.5-22,28.0,False,Ballocks_8818,0,0,True,28.0,0,C0_0-32
8819,1,1,Earth,False,G,1428.0,P,TRAPPIST-1e,44.0,False,Sancasey_8819,883,1,False,44.0,1,C1_33-79
8820,1,1,Earth,True,G,1429.0,P,TRAPPIST-1e,13.0,False,Hahnstoneal_8820,0,0,True,13.0,0,C0_0-32
8821,1,1,Earth,False,E,565.0,P,TRAPPIST-1e,45.0,False,Lewinez_8821,657,1,True,45.0,1,C1_33-79
8822,1,1,Europa,False,A,92.0,P,55 Cancri e,25.0,False,Spopting_8822,2201,1,False,25.0,0,C0_0-32
8823,1,1,Mars,True,F,1710.0,S,TRAPPIST-1e,19.0,False,Jamad_8823,0,0,True,19.0,0,C0_0-32
8824,1,1,Earth,False,F,1819.0,P,TRAPPIST-1e,29.0,False,Whiters_8824,863,1,False,29.0,0,C0_0-32
8825,1,1,Earth,True,G,1422.0,S,55 Cancri e,21.0,False,Halexandez_8825,0,0,True,21.0,0,C0_0-32
8826,1,3,Europa,False,C,290.0,P,55 Cancri e,13.0,False,Hednigic_8826,9770,1,False,13.0,0,C0_0-32
8826,2,3,Europa,False,C,290.0,P,55 Cancri e,25.0,False,Hednigic_8826,6561,1,False,25.0,0,C0_0-32
8826,3,3,Europa,False,C,290.0,P,TRAPPIST-1e,46.0,False,Hednigic_8826,3186,1,False,46.0,1,C1_33-79
8827,1,1,Earth,False,F,1820.0,P,55 Cancri e,37.0,False,Mclarseney_8827,895,1,True,37.0,1,C1_33-79
8828,1,1,Earth,False,F,1711.0,S,55 Cancri e,19.0,,Robersondez_8828,1185,1,True,19.0,0,C0_0-32
8830,1,2,Mars,False,E,578.0,S,TRAPPIST-1e,29.0,False,Vloaf_8830,2098,1,False,29.0,0,C0_0-32
8830,2,2,Mars,True,F,1712.0,S,TRAPPIST-1e,21.0,False,Vloaf_8830,0,0,True,21.0,0,C0_0-32
8831,1,1,Mars,True,F,1713.0,S,TRAPPIST-1e,13.0,False,Beake_8831,0,0,True,13.0,0,C0_0-32
8833,1,1,Earth,True,G,1424.0,S,55 Cancri e,15.0,False,Vanglis_8833,0,0,True,15.0,0,C0_0-32
8834,1,1,Earth,False,F,1715.0,S,TRAPPIST-1e,42.0,False,Howayery_8834,796,1,False,42.0,1,C1_33-79
8835,1,1,Earth,True,G,1425.0,S,TRAPPIST-1e,,False,Bartines_8835,0,0,False,27.0,0,C0_0-32
8836,1,2,Earth,False,F,1821.0,P,TRAPPIST-1e,26.0,False,Mcinton_8836,1112,1,False,26.0,0,C0_0-32
8836,2,2,Earth,True,G,1430.0,P,TRAPPIST-1e,19.0,False,Mcinton_8836,0,0,False,19.0,0,C0_0-32
8838,1,1,Earth,False,G,1431.0,P,TRAPPIST-1e,18.0,,Chanash_8838,809,1,True,18.0,0,C0_0-32
8840,1,1,Earth,False,F,1716.0,S,55 Cancri e,50.0,False,Litthews_8840,2457,1,False,50.0,1,C1_33-79
8841,1,1,Mars,True,F,1822.0,P,TRAPPIST-1e,28.0,False,Derry_8841,0,0,True,28.0,0,C0_0-32
8842,1,1,Europa,False,D,267.0,S,TRAPPIST-1e,24.0,False,Amspring_8842,3061,1,True,24.0,0,C0_0-32
8843,1,1,Europa,False,C,327.0,S,TRAPPIST-1e,31.0,False,Rinicapead_8843,3688,1,False,31.0,0,C0_0-32
8844,1,1,Earth,False,E,579.0,S,55 Cancri e,19.0,False,Wynneyerson_8844,718,1,True,19.0,0,C0_0-32
8845,1,2,Earth,False,F,1823.0,P,TRAPPIST-1e,20.0,False,Coolez_8845,777,1,False,20.0,0,C0_0-32
8845,2,2,Earth,False,E,566.0,P,TRAPPIST-1e,23.0,False,Coolez_8845,1619,1,False,23.0,0,C0_0-32
8848,1,1,,False,F,1824.0,P,TRAPPIST-1e,19.0,False,Lacke_8848,1077,1,True,19.0,0,C0_0-32
8849,1,1,Earth,True,G,1427.0,S,55 Cancri e,27.0,False,Chanash_8849,0,0,True,27.0,0,C0_0-32
8850,1,1,Mars,False,E,580.0,S,TRAPPIST-1e,16.0,False,Kie_8850,1299,1,False,16.0,0,C0_0-32
8852,1,2,Mars,True,D,278.0,P,TRAPPIST-1e,76.0,False,Homin_8852,0,0,True,76.0,1,C1_33-79
8852,2,2,Mars,False,D,278.0,P,TRAPPIST-1e,41.0,True,Homin_8852,860,1,False,41.0,1,C1_33-79
8853,1,1,Earth,False,G,1433.0,P,PSO J318.5-22,24.0,False,Ellahan_8853,4706,1,False,24.0,0,C0_0-32
8854,1,1,Earth,True,G,1429.0,S,TRAPPIST-1e,12.0,False,Hammons_8854,0,0,False,12.0,0,C0_0-32
8856,1,1,Earth,True,G,1434.0,P,PSO J318.5-22,28.0,False,Mckinsond_8856,0,0,True,28.0,0,C0_0-32
8858,1,1,Europa,False,B,285.0,P,TRAPPIST-1e,36.0,True,Ricled_8858,0,0,False,36.0,1,C1_33-79
8860,1,4,Mars,True,F,1825.0,P,TRAPPIST-1e,20.0,False,Mity_8860,0,0,True,20.0,0,C0_0-32
8860,2,4,,True,F,1825.0,P,TRAPPIST-1e,7.0,False,Vloaf_8860,0,0,True,7.0,0,C0_0-32
8860,3,4,Mars,True,F,1825.0,P,TRAPPIST-1e,21.0,False,Vloaf_8860,0,0,True,21.0,0,C0_0-32
8860,4,4,Mars,False,E,567.0,P,TRAPPIST-1e,33.0,,Vloaf_8860,1298,1,False,33.0,1,C1_33-79
8861,1,1,Europa,False,C,291.0,P,TRAPPIST-1e,32.0,False,Secened_8861,3215,1,True,32.0,0,C0_0-32
8862,1,5,Europa,False,C,329.0,S,55 Cancri e,34.0,False,Myling_8862,3253,1,True,34.0,1,C1_33-79
8862,2,5,Europa,False,C,329.0,S,PSO J318.5-22,38.0,True,Cluted_8862,9523,1,False,38.0,1,C1_33-79
8862,3,5,Europa,True,C,329.0,S,TRAPPIST-1e,,False,Myling_8862,0,0,True,27.0,0,C0_0-32
8862,4,5,Europa,True,C,329.0,S,55 Cancri e,28.0,False,Myling_8862,0,0,True,28.0,0,C0_0-32
8862,5,5,Europa,True,C,329.0,S,TRAPPIST-1e,25.0,False,Myling_8862,0,0,True,25.0,0,C0_0-32
8863,1,1,Earth,False,E,582.0,S,55 Cancri e,24.0,False,Greeves_8863,790,1,True,24.0,0,C0_0-32
8864,1,1,Mars,True,F,1717.0,S,TRAPPIST-1e,18.0,False,Pert_8864,0,0,True,18.0,0,C0_0-32
8865,1,1,Earth,False,F,1826.0,P,TRAPPIST-1e,24.0,False,Sancockett_8865,826,1,False,24.0,0,C0_0-32
8867,1,2,Europa,True,B,286.0,P,55 Cancri e,30.0,False,Ambleetive_8867,0,0,True,30.0,0,C0_0-32
8867,2,2,Europa,True,B,286.0,P,55 Cancri e,38.0,False,Ambleetive_8867,0,0,True,38.0,1,C1_33-79
8868,1,1,Earth,False,G,1430.0,S,TRAPPIST-1e,39.0,False,Loverthyo_8868,854,1,True,39.0,1,C1_33-79
8869,1,1,Earth,True,G,1431.0,S,TRAPPIST-1e,31.0,False,Starkers_8869,0,0,True,31.0,0,C0_0-32
8871,1,2,Earth,False,G,1432.0,S,TRAPPIST-1e,33.0,False,Benney_8871,907,1,True,33.0,1,C1_33-79
8871,2,2,Earth,True,G,1432.0,S,PSO J318.5-22,15.0,False,Benney_8871,0,0,True,15.0,0,C0_0-32
8872,1,1,Mars,True,F,1828.0,P,TRAPPIST-1e,23.0,False,Surry_8872,0,0,True,23.0,0,C0_0-32
8874,1,1,Earth,True,G,1436.0,P,TRAPPIST-1e,24.0,,Popelacruz_8874,0,0,False,24.0,0,C0_0-32
8876,1,1,Europa,False,B,287.0,P,55 Cancri e,44.0,False,Suarging_8876,8040,1,True,44.0,1,C1_33-79
8878,1,1,Earth,False,E,568.0,P,TRAPPIST-1e,22.0,False,Rames_8878,906,1,False,22.0,0,C0_0-32
8880,1,1,Mars,True,F,1829.0,P,TRAPPIST-1e,28.0,False,Cure_8880,0,0,True,28.0,0,C0_0-32
8881,1,1,Earth,False,F,1719.0,S,55 Cancri e,34.0,False,Garnettiz_8881,717,1,True,34.0,1,C1_33-79
8883,1,1,,False,G,1438.0,P,TRAPPIST-1e,8.0,False,Monroellynn_8883,0,0,False,8.0,0,C0_0-32
8884,1,1,Earth,False,F,1830.0,P,TRAPPIST-1e,26.0,False,Mckins_8884,1483,1,True,26.0,0,C0_0-32
8885,1,1,Mars,False,D,269.0,S,TRAPPIST-1e,29.0,False,Anake_8885,1056,1,False,29.0,0,C0_0-32
8886,1,3,Earth,False,G,1433.0,S,55 Cancri e,58.0,False,Mclarseney_8886,620,1,False,58.0,1,C1_33-79
8886,2,3,Earth,True,G,1433.0,S,TRAPPIST-1e,4.0,False,Mclarseney_8886,0,0,False,4.0,0,C0_0-32
8886,3,3,Earth,False,G,1433.0,S,PSO J318.5-22,1.0,False,Mclarseney_8886,0,0,True,1.0,0,C0_0-32
8889,1,1,,False,G,1439.0,P,55 Cancri e,17.0,False,Russelloyd_8889,615,1,False,17.0,0,C0_0-32
8890,1,1,Earth,False,G,1434.0,S,PSO J318.5-22,27.0,False,Tersimpson_8890,5281,1,False,27.0,0,C0_0-32
8891,1,2,Earth,False,F,1831.0,P,TRAPPIST-1e,24.0,False,Pooley_8891,1743,1,True,24.0,0,C0_0-32
8891,2,2,Earth,False,F,1831.0,P,TRAPPIST-1e,16.0,False,Pooley_8891,1332,1,True,16.0,0,C0_0-32
8892,1,1,Earth,False,F,1832.0,P,TRAPPIST-1e,28.0,False,Ricklaney_8892,830,1,False,28.0,0,C0_0-32
8894,1,1,Mars,True,F,1721.0,S,TRAPPIST-1e,23.0,False,Shpie_8894,0,0,True,23.0,0,C0_0-32
8896,1,1,Mars,True,F,1722.0,S,55 Cancri e,33.0,False,Pri_8896,0,0,True,33.0,1,C1_33-79
8897,1,1,Earth,True,G,1440.0,P,PSO J318.5-22,24.0,False,Hoppers_8897,0,0,True,24.0,0,C0_0-32
8899,1,1,Earth,False,G,1435.0,S,TRAPPIST-1e,6.0,False,Bookson_8899,0,0,True,6.0,0,C0_0-32
8900,1,1,Earth,False,G,1441.0,P,TRAPPIST-1e,19.0,False,Landolphrey_8900,810,1,False,19.0,0,C0_0-32
8901,1,1,Europa,True,B,341.0,S,TRAPPIST-1e,31.0,False,Cousel_8901,0,0,True,31.0,0,C0_0-32
8902,1,1,Earth,False,G,1436.0,S,TRAPPIST-1e,19.0,False,Goodson_8902,1777,1,True,19.0,0,C0_0-32
8903,1,1,Earth,False,G,1437.0,S,TRAPPIST-1e,18.0,False,Herreras_8903,810,1,False,18.0,0,C0_0-32
8904,1,1,Earth,False,G,1442.0,P,TRAPPIST-1e,35.0,False,Welles_8904,907,1,False,35.0,1,C1_33-79
8905,1,1,Mars,False,E,570.0,P,TRAPPIST-1e,32.0,True,Dutte_8905,0,0,True,32.0,0,C0_0-32
8906,1,1,Earth,False,F,1723.0,S,55 Cancri e,19.0,False,Gainney_8906,722,1,False,19.0,0,C0_0-32
8907,1,1,Earth,True,G,1438.0,S,PSO J318.5-22,24.0,False,Booters_8907,0,0,True,24.0,0,C0_0-32
8910,1,1,Earth,False,E,585.0,S,TRAPPIST-1e,33.0,False,Crayeson_8910,792,1,False,33.0,1,C1_33-79
8918,1,1,Earth,False,G,1448.0,P,TRAPPIST-1e,20.0,False,Hayder_8918,809,1,False,20.0,0,C0_0-32
8919,1,1,Europa,False,C,331.0,S,TRAPPIST-1e,27.0,False,Crantiale_8919,6231,1,False,27.0,0,C0_0-32
8920,1,1,Europa,False,D,280.0,P,TRAPPIST-1e,26.0,False,Openduave_8920,111,1,False,26.0,0,C0_0-32
8922,1,1,Earth,True,G,1449.0,P,TRAPPIST-1e,28.0,False,Pager_8922,0,0,True,28.0,0,C0_0-32
8923,1,1,Earth,False,G,1450.0,P,TRAPPIST-1e,19.0,False,Fuentryoung_8923,0,0,True,19.0,0,C0_0-32
8926,1,1,Earth,False,E,571.0,P,TRAPPIST-1e,24.0,False,Pooles_8926,83,1,True,24.0,0,C0_0-32
8928,1,1,Europa,True,C,333.0,S,55 Cancri e,52.0,False,Hoodjuded_8928,0,0,True,52.0,1,C1_33-79
8930,1,1,Earth,False,F,1725.0,S,PSO J318.5-22,23.0,False,Cleachrand_8930,610,1,True,23.0,0,C0_0-32
8932,1,1,Earth,False,F,1727.0,S,TRAPPIST-1e,23.0,False,Blanglison_8932,953,1,False,23.0,0,C0_0-32
8937,1,1,Europa,True,E,574.0,P,TRAPPIST-1e,25.0,False,Unaasor_8937,0,0,True,25.0,0,C0_0-32
8938,1,2,,True,F,1729.0,S,TRAPPIST-1e,22.0,False,Must_8938,0,0,True,22.0,0,C0_0-32
8938,2,2,Mars,True,F,1729.0,S,TRAPPIST-1e,35.0,False,Must_8938,0,0,True,35.0,1,C1_33-79
8939,1,1,Earth,True,G,1441.0,S,PSO J318.5-22,24.0,False,Sweett_8939,0,0,True,24.0,0,C0_0-32
8940,1,1,Earth,False,E,587.0,S,TRAPPIST-1e,24.0,False,,793,1,False,24.0,0,C0_0-32
8941,1,3,Mars,False,E,575.0,P,TRAPPIST-1e,26.0,True,Perie_8941,1298,1,False,26.0,0,C0_0-32
8941,2,3,Mars,False,F,1834.0,P,TRAPPIST-1e,37.0,False,Perie_8941,2188,1,True,37.0,1,C1_33-79
8941,3,3,Mars,False,E,575.0,P,TRAPPIST-1e,14.0,False,Perie_8941,2073,1,False,14.0,0,C0_0-32
8942,1,1,Europa,False,C,297.0,P,TRAPPIST-1e,36.0,False,Haftical_8942,4238,1,True,36.0,1,C1_33-79
8944,1,3,Earth,True,G,1442.0,S,PSO J318.5-22,0.0,False,Hobbinson_8944,0,0,True,0.0,0,C0_0-32
8944,2,3,Earth,,G,1442.0,S,PSO J318.5-22,17.0,False,Hobbinson_8944,0,0,True,17.0,0,C0_0-32
8944,3,3,Earth,False,G,1442.0,S,TRAPPIST-1e,18.0,False,Hobbinson_8944,627,1,False,18.0,0,C0_0-32
8945,1,2,Europa,False,D,270.0,S,TRAPPIST-1e,43.0,False,Cralinal_8945,3063,1,False,43.0,1,C1_33-79
8945,2,2,Europa,False,D,270.0,S,TRAPPIST-1e,21.0,,Cralinal_8945,3486,1,False,21.0,0,C0_0-32
8947,1,1,Mars,True,F,1731.0,S,TRAPPIST-1e,34.0,False,Mish_8947,0,0,True,34.0,1,C1_33-79
8948,1,2,Europa,False,B,342.0,S,TRAPPIST-1e,57.0,,Hetforhaft_8948,11390,1,False,57.0,1,C1_33-79
8948,2,2,Europa,False,B,342.0,S,55 Cancri e,18.0,False,Hetforhaft_8948,5746,1,True,18.0,0,C0_0-32
8954,1,1,Earth,False,G,1452.0,P,PSO J318.5-22,73.0,False,Torrez_8954,1853,1,False,73.0,1,C1_33-79
8955,1,1,Earth,False,F,1837.0,P,TRAPPIST-1e,31.0,False,Trankliney_8955,1524,1,False,31.0,0,C0_0-32
8956,1,8,Earth,False,F,1838.0,P,TRAPPIST-1e,25.0,False,Bonnondry_8956,1995,1,False,25.0,0,C0_0-32
8956,2,8,Earth,True,G,1453.0,P,,20.0,False,Bonnondry_8956,0,0,True,20.0,0,C0_0-32
