ID,RoomServiceCDF,FoodCourtCDF,ShoppingMallCDF,SpaCDF,VRDeckCDF
6541,0.0000,0.0000,0.0000,0.7944,0.2899
6542,0.2668,0.0714,0.7790,0.0000,0.0000
6543,0.9043,0.9244,0.8699,0.0000,0.1882
6544,0.6014,0.1650,0.9306,0.1766,0.0000
6547,0.0000,0.7110,0.3249,0.7776,0.9990
6548,0.4179,0.0000,0.2310,0.6566,0.0233
6549,0.3670,0.0000,0.8737,0.0000,0.0000
6550,0.0000,0.3492,0.0000,0.9244,0.5254
6552,0.9288,0.0000,0.4105,0.0000,0.0000
6554,0.7945,0.0000,0.4869,0.0000,0.7194
6556,0.0000,0.1473,0.0000,0.1183,0.7904
6557,0.0000,0.8179,0.9627,0.3865,0.0000
6559,0.3099,0.9551,0.0000,0.0000,0.4761
6560,0.0000,0.9938,0.0000,0.7938,0.5573
6562,0.0000,0.3212,0.0000,0.9887,0.0233
6564,0.0000,0.0000,0.7407,0.0231,0.3925
6565,0.9237,0.1817,0.7276,0.0000,0.0000
6566,0.5612,0.0000,0.0000,0.6447,0.0000
6570,0.1397,0.6491,0.1087,0.0000,0.0580
6573,0.6187,0.0000,0.3949,0.4035,0.0000
6574,0.4073,0.0000,0.9006,0.2767,0.0000
6575,0.8448,0.0000,0.6327,0.6077,0.5213
6577,0.4651,0.0000,0.0000,0.6927,0.0233
6578,0.1397,0.0000,0.7450,0.0000,0.0000
6582,0.2232,0.0000,0.0000,0.7001,0.3892
6584,0.0000,0.8062,0.0000,0.7624,0.6472
6585,0.0000,0.1603,0.8211,0.2189,0.3880
6588,0.2160,0.8674,0.1682,0.0000,0.2787
6590,0.9295,0.0000,0.2008,0.3715,0.0000
6591,0.7888,0.2659,0.2547,0.4258,0.0000
6592,0.3847,0.8261,0.1475,0.2707,0.3616
6593,0.2969,0.0000,0.0000,0.0000,0.7357
6594,0.0000,0.0000,0.0000,0.7646,0.1123
6595,0.9843,0.2827,0.9557,0.1028,0.0580
6596,0.0000,0.2991,0.7131,0.0000,0.0000
6597,0.7847,0.0000,0.0000,0.3628,0.0000
6598,0.0000,0.9830,0.0000,0.9771,0.6939
6599,0.0000,0.3450,0.7429,0.0000,0.1362
6600,0.0000,0.2088,0.0000,0.0000,0.8350
6601,0.9755,0.0192,0.1927,0.0000,0.0000
6602,0.5668,0.4280,0.5951,0.0000,0.0000
6607,0.0000,0.9165,0.0000,0.2680,0.5791
6608,0.0000,0.3780,0.0000,0.8613,0.8492
6609,0.0000,0.0000,0.0000,0.2961,0.6902
6610,0.0201,0.1729,0.3194,0.0000,0.8595
6611,0.2193,0.2526,0.7911,0.0000,0.0000
6613,0.0000,0.6649,0.0908,0.0000,0.0000
6614,0.0000,0.6953,0.0000,0.1028,0.1460
6615,0.6876,0.1133,0.3716,0.0000,0.0000
6616,0.0773,0.0000,0.2935,0.7498,0.0000
6617,0.0000,0.0000,0.0000,0.0000,0.6714
6619,0.9274,0.0000,0.4348,0.3406,0.0000
6621,0.9267,0.0000,0.0266,0.6836,0.0000
6622,0.0000,0.4357,0.0000,0.0000,0.7350
6624,0.6147,0.7585,0.2892,0.3798,0.8615
6625,0.0000,0.9221,0.0000,0.4721,0.0000
6626,0.0201,0.2032,0.0000,0.6874,0.0580
6627,0.0000,0.6131,0.0000,0.9429,0.0000
6633,0.0000,0.4519,0.9389,0.6566,0.9698
6634,0.0000,0.2839,0.7060,0.0000,0.2824
6635,0.0000,0.5190,0.4860,0.3611,0.0789
6636,0.8107,0.0000,0.0000,0.0000,0.0000
6637,0.9455,0.0000,0.4105,0.1692,0.0000
6638,0.0000,0.0000,0.5495,0.4286,0.5392
6639,0.7719,0.0000,0.0000,0.4344,0.0000
6641,0.7673,0.0000,0.0266,0.0000,0.0000
6642,0.2931,0.0192,0.6106,0.5425,0.0000
6643,0.0000,0.1817,0.8982,0.0000,0.2390
6645,0.0000,0.8671,0.7291,0.6218,0.1694
6646,0.0000,0.7163,0.0000,0.7304,0.7553
6647,0.7232,0.1228,0.1682,0.1609,0.0000
6648,0.5503,0.4067,0.4179,0.3737,0.3728
6649,0.0000,0.1133,0.0000,0.0000,0.8497
6650,0.5724,0.0000,0.4777,0.0000,0.0000
6652,0.0000,0.8939,0.2391,0.2411,0.8518
6657,0.0000,0.0000,0.7641,0.0000,0.0000
6658,0.0000,0.6372,0.8589,0.0000,0.7135
6661,0.0000,0.9483,0.1354,0.1521,0.4821
6662,0.0000,0.6007,0.0000,0.0625,0.9043
6664,0.0000,0.8003,0.0000,0.2767,0.9319
6665,0.2160,0.4468,0.6128,0.0000,0.0000
6668,0.0000,0.0000,0.9703,0.4116,0.0000
6671,0.0000,0.3934,0.6171,0.4251,0.0000
6672,0.8412,0.0000,0.2780,0.2961,0.0000
6674,0.7250,0.0000,0.0000,0.9134,0.0233
6676,0.2911,0.3204,0.3901,0.0000,0.6002
6680,0.4589,0.0000,0.9355,0.8089,0.4842
6681,0.8065,0.0000,0.4581,0.0000,0.0000
6683,0.5073,0.1383,0.5909,0.0000,0.0000
6685,0.0000,0.7171,0.0000,0.0000,0.0960
6686,0.2632,0.0000,0.5885,0.0231,0.5561
6688,0.3036,0.0887,0.0000,0.8164,0.3022
6689,0.0000,0.8265,0.0000,0.9386,0.2555
6690,0.9748,0.6912,0.8523,0.7546,0.0000
6693,0.9428,0.3471,0.4227,0.0231,0.0000
6694,0.0957,0.7980,0.0000,0.2734,0.2787
6695,0.0000,0.1650,0.0000,0.7260,0.4453
6696,0.0000,0.0000,0.0000,0.0000,0.6588
6697,0.0000,0.3546,0.0000,0.6941,0.0000
6700,0.5997,0.0504,0.0000,0.0000,0.0000
6701,0.0201,0.0504,0.0000,0.3897,0.1150
6704,0.0000,0.2414,0.0908,0.7624,0.1123
6705,0.1998,0.0000,0.8175,0.0000,0.0000
6706,0.4639,0.0000,0.4179,0.5970,0.1882
6707,0.0000,0.6261,0.0000,0.2797,0.1460
6709,0.3918,0.2659,0.0000,0.7241,0.3683
6712,0.0000,0.3770,0.0000,0.0000,0.7812
6713,0.5649,0.0192,0.9534,0.0000,0.0000
6716,0.6320,0.0000,0.0266,0.4559,0.1987
6718,0.0000,0.6336,0.0000,0.4173,0.0789
6719,0.8051,0.8487,0.0000,0.4605,0.4558
6720,0.0000,0.5827,0.5402,0.2807,0.0000
6722,0.2985,0.5007,0.4926,0.0231,0.0000
6724,0.1468,0.8481,0.9622,0.2189,0.5314
6727,0.0000,0.1693,0.0000,0.0000,0.9118
6729,0.0000,0.2593,0.9928,0.1183,0.2824
6730,0.0000,0.8762,0.3118,0.4964,0.4608
6731,0.6005,0.8150,0.0000,0.5946,0.9266
6732,0.0000,0.1773,0.1927,0.9087,0.1759
6733,0.0773,0.0000,0.7236,0.0000,0.3538
6734,0.4910,0.1816,0.2353,0.0000,0.0000
6735,0.7714,0.2032,0.0000,0.9884,0.5678
6736,0.4063,0.9239,0.0668,0.0873,0.6086
6737,0.0000,0.1133,0.6760,0.2249,0.0000
6739,0.0000,0.9692,0.0000,0.9956,0.0000
6740,0.0000,0.0714,0.0000,0.0000,0.6369
6741,0.8107,0.0000,0.0000,0.5319,0.0000
6742,0.0000,0.0000,0.0000,0.0000,0.7276
6743,0.1397,0.0192,0.0000,0.6235,0.3940
6744,0.0000,0.5349,0.2434,0.0000,0.4568
6747,0.0000,0.7706,0.0668,0.0000,0.0000
6748,0.5484,0.5311,0.0000,0.8060,0.4897
6749,0.0000,0.0000,0.0000,0.0000,0.8206
6752,0.0773,0.0000,0.7338,0.7068,0.2654
6753,0.0000,0.9162,0.0000,0.8406,0.2850
6755,0.0201,0.9267,0.0266,0.9915,0.0789
6756,0.0000,0.9214,0.0908,0.4454,0.3045
6757,0.0000,0.8553,0.0266,0.4233,0.9239
6758,0.6383,0.0000,0.0000,0.0000,0.2352
6759,0.5678,0.0000,0.1860,0.5651,0.0000
6761,0.4194,0.3623,0.6486,0.4194,0.2473
6762,0.0000,0.1473,0.0000,0.0000,0.7189
6763,0.0000,0.0000,0.8891,0.0000,0.2924
6766,0.7719,0.0000,0.6265,0.0625,0.0000
6768,0.0000,0.4591,0.0000,0.8497,0.3322
6770,0.4859,0.0000,0.6919,0.6984,0.2787
6773,0.0000,0.0000,0.0000,0.6973,0.1987
6779,0.8968,0.0000,0.7811,0.0000,0.0000
6782,0.0000,0.9001,0.0000,0.8608,0.6146
6783,0.2668,0.1983,0.2484,0.3117,0.7166
6785,0.7569,0.0000,0.1230,0.8949,0.0000
6786,0.0000,0.9021,0.0000,0.8766,0.0233
6787,0.0000,0.1549,0.7971,0.0000,0.3616
6791,0.0000,0.0000,0.7878,0.0000,0.0960
6793,0.0000,0.9542,0.0000,0.6933,0.7826
6794,0.0000,0.8985,0.0000,0.2513,0.0000
6795,0.3499,0.1603,0.2088,0.6973,0.0000
6796,0.0773,0.8369,0.0000,0.3828,0.1759
6797,0.0000,0.4817,0.0000,0.6100,0.0000
6799,0.5605,0.4571,0.8558,0.0000,0.5482
6800,0.0773,0.6107,0.0000,0.0000,0.2307
6802,0.0000,0.7683,0.2745,0.6933,0.2259
6803,0.0000,0.0000,0.2195,0.3515,0.9561
6806,0.0000,0.8667,0.3249,0.9718,0.9860
6810,0.0000,0.0000,0.7867,0.0000,0.0000
6812,0.3985,0.0000,0.4118,0.6816,0.0000
6813,0.0000,0.3574,0.0000,0.4633,0.5905
6814,0.3559,0.8186,0.4331,0.4019,0.0000
6815,0.0201,0.0000,0.4265,0.1175,0.0233
6816,0.4901,0.8890,0.0000,0.0231,0.4465
6817,0.6055,0.2479,0.7604,0.5541,0.0000
6818,0.0201,0.4055,0.0000,0.0000,0.6736
6819,0.8027,0.0000,0.4743,0.0000,0.2500
6820,0.6465,0.7610,0.3157,0.0231,0.5905
6823,0.2077,0.5311,0.0000,0.0000,0.5581
6824,0.0000,0.0000,0.8354,0.0000,0.0000
6825,0.2300,0.0000,0.7479,0.2913,0.0000
6827,0.5859,0.0000,0.4872,0.0231,0.0000
6828,0.1998,0.0000,0.8333,0.4995,0.0000
6833,0.0000,0.8680,0.1230,0.7610,0.9332
6835,0.0000,0.3808,0.0000,0.9840,0.3010
6836,0.0000,0.4717,0.0266,0.8952,0.5664
6838,0.0000,0.7701,0.4479,0.8550,0.3485
6839,0.9727,0.0000,0.5105,0.2305,0.4003
6840,0.7037,0.0000,0.8720,0.0000,0.0000
6841,0.0000,0.0192,0.0000,0.6948,0.2140
6843,0.0000,0.7141,0.5445,0.9225,0.5787
6845,0.6337,0.2389,0.0000,0.0000,0.0000
6846,0.0000,0.7934,0.6608,0.3751,0.9063
6848,0.4235,0.0000,0.6171,0.8230,0.0000
6849,0.4353,0.0000,0.9731,0.0000,0.0000
6850,0.2799,0.0000,0.9827,0.0231,0.0000
6852,0.9133,0.0000,0.2253,0.0000,0.2307
6853,0.0000,0.0000,0.0000,0.0000,0.8140
6854,0.8070,0.0192,0.0000,0.0231,0.0000
6856,0.2581,0.6234,0.9527,0.0000,0.0000
6857,0.3480,0.0000,0.8751,0.0000,0.2307
6858,0.0000,0.6963,0.0000,0.7101,0.0233
6860,0.2632,0.5815,0.0266,0.2828,0.3847
6862,0.0000,0.0192,0.1927,0.0000,0.7367
6863,0.5753,0.7726,0.0000,0.0000,0.0000
6864,0.2232,0.4055,0.0668,0.0000,0.5565
6865,0.5411,0.0000,0.5007,0.0000,0.4116
6869,0.0000,0.0000,0.0000,0.2513,0.7292
6871,0.2985,0.4104,0.5167,0.4513,0.3213
6872,0.4428,0.0000,0.6327,0.3812,0.0000
6873,0.4934,0.5668,0.1927,0.2189,0.0000
6874,0.0000,0.5928,0.0000,0.3164,0.0000
6876,0.3001,0.4023,0.7980,0.0000,0.0000
6878,0.9942,0.0000,0.0908,0.0000,0.0000
6880,0.3209,0.5943,0.3345,0.3547,0.0000
6882,0.5199,0.7606,0.1586,0.6836,0.3322
6886,0.3267,0.7415,0.0000,0.9011,0.7186
6887,0.2339,0.8980,0.2831,0.8443,0.0000
6888,0.1461,0.0000,0.0000,0.0231,0.5613
6889,0.6489,0.0000,0.4836,0.5166,0.4151
6890,0.6719,0.0000,0.5212,0.0000,0.0000
6891,0.4278,0.0000,0.6454,0.2560,0.0000
6892,0.0000,0.0000,0.8394,0.0000,0.0000
6894,0.6976,0.0000,0.5495,0.0000,0.0000
6895,0.0773,0.2356,0.1927,0.2828,0.7756
6898,0.0201,0.0000,0.0000,0.0000,0.7118
6899,0.1903,0.3338,0.0000,0.7048,0.0000
6900,0.7029,0.1028,0.5573,0.0000,0.0000
6901,0.8112,0.0000,0.1354,0.4077,0.0000
6902,0.0000,0.7083,0.0000,0.0000,0.0000
6903,0.9629,0.5015,0.2434,0.0000,0.0000
6905,0.7395,0.0000,0.2745,0.2059,0.4550
6907,0.0000,0.0000,0.6218,0.0000,0.8947
6908,0.0000,0.0000,0.6736,0.3137,0.5811
6909,0.1750,0.8661,0.0000,0.5132,0.3410
6910,0.9663,0.0000,0.2088,0.3398,0.0000
6911,0.8770,0.0000,0.6872,0.0873,0.0000
6912,0.5392,0.2032,0.6384,0.6284,0.4590
6913,0.0000,0.2913,0.1586,0.4211,0.9282
6914,0.9036,0.0000,0.0000,0.0000,0.1460
6915,0.0535,0.0000,0.0000,0.0625,0.7409
6916,0.0000,0.0000,0.7938,0.0231,0.2042
6917,0.0535,0.0000,0.1230,0.0231,0.7884
6918,0.0000,0.0000,0.8463,0.0000,0.0000
6919,0.0000,0.3459,0.0000,0.8829,0.9512
6920,0.8624,0.0000,0.9151,0.5925,0.5925
6921,0.0000,0.8268,0.0000,0.9987,0.6030
6922,0.0000,0.4674,0.0000,0.6210,0.8914
6924,0.0000,0.4005,0.0000,0.0231,0.6440
6925,0.0000,0.0000,0.0266,0.3828,0.6620
6926,0.0000,0.0000,0.1682,0.0000,0.7867
6928,0.0000,0.5164,0.0668,0.0000,0.4897
6931,0.0000,0.8893,0.0000,0.9739,0.1630
6933,0.0000,0.7718,0.0668,0.4200,0.9211
6936,0.0773,0.0000,0.0668,0.3352,0.6749
6937,0.0000,0.5159,0.0000,0.3561,0.4191
6941,0.0000,0.6632,0.0000,0.2059,0.0000
6942,0.7431,0.0000,0.0000,0.3459,0.0000
6943,0.9578,0.0000,0.4218,0.1028,0.0000
6944,0.8474,0.0000,0.3445,0.0000,0.0000
6945,0.0000,0.2978,0.0668,0.0000,0.6093
6947,0.0535,0.3708,0.0000,0.8732,0.8128
6951,0.1397,0.0000,0.9263,0.0000,0.0000
6952,0.2581,0.0000,0.3830,0.6541,0.0000
6953,0.0000,0.8936,0.7847,0.1838,0.2610
6955,0.4622,0.0000,0.0000,0.6585,0.1630
6958,0.0000,0.0000,0.0000,0.1423,0.7384
6959,0.0000,0.5969,0.2434,0.0000,0.0000
6962,0.0957,0.9530,0.0000,0.9451,0.4659
6963,0.0000,0.5339,0.0000,0.0000,0.9179
6964,0.1174,0.8877,0.9890,0.8007,0.0000
6967,0.3543,0.4504,0.0266,0.5825,0.2042
6968,0.0000,0.0000,0.5147,0.0000,0.6362
6970,0.0000,0.7744,0.0908,0.2513,0.4583
6972,0.4888,0.3068,0.6691,0.0000,0.0000
6973,0.0000,0.7289,0.5673,0.0000,0.0000
6974,0.0000,0.3050,0.8030,0.0000,0.1362
6975,0.4322,0.3296,0.8863,0.0000,0.0000
6976,0.3312,0.6639,0.0000,0.0000,0.0000
6977,0.8204,0.0000,0.6270,0.1183,0.0000
6978,0.0000,0.9840,0.5129,0.9727,0.8837
6980,0.0201,0.6899,0.0000,0.1318,0.0000
6981,0.0000,0.2890,0.8052,0.0000,0.1261
6982,0.6102,0.0000,0.3611,0.1028,0.1123
6984,0.7632,0.0000,0.0000,0.1692,0.0000
6986,0.0000,0.3607,0.1087,0.8895,0.0000
6987,0.8228,0.0000,0.2547,0.2707,0.0000
6988,0.6095,0.0714,0.5029,0.0000,0.0000
6989,0.5132,0.8690,0.0000,0.4573,0.7267
6996,0.0000,0.4528,0.2780,0.5918,0.0000
6997,0.1952,0.0000,0.7693,0.2411,0.0000
7001,0.7871,0.6051,0.0000,0.0000,0.4435
7002,0.3318,0.0000,0.5592,0.7679,0.0000
7003,0.4639,0.0000,0.3118,0.5408,0.4090
7004,0.3687,0.4743,0.0000,0.7941,0.4497
7005,0.5908,0.0000,0.4981,0.0000,0.0580
7007,0.4847,0.8874,0.6841,0.4931,0.6377
7010,0.0000,0.7937,0.0000,0.7453,0.5721
7012,0.8487,0.0000,0.1230,0.2059,0.2654
7014,0.0000,0.5007,0.0000,0.8285,0.7646
7015,0.7267,0.0000,0.0000,0.5513,0.0000
7022,0.2193,0.0000,0.0000,0.6941,0.0000
7023,0.0000,0.9502,0.0000,0.0000,0.3010
7025,0.0000,0.0000,0.0266,0.0000,0.8787
7026,0.4639,0.0000,0.5923,0.4499,0.7463
7027,0.0000,0.7777,0.0000,0.0000,0.0000
7028,0.2477,0.8373,0.0000,0.9069,0.4365
7029,0.0000,0.3995,0.2195,0.8269,0.0000
7030,0.4193,0.4565,0.5707,0.1521,0.0000
7031,0.6174,0.0000,0.6052,0.5725,0.0000
7034,0.4322,0.0000,0.9841,0.0000,0.0000
7035,0.0535,0.6608,0.6225,0.0000,0.5706
7036,0.0535,0.2433,0.8853,0.1609,0.0000
7037,0.0000,0.8435,0.0000,0.0625,0.3804
7038,0.5986,0.0000,0.8242,0.4821,0.7384
7040,0.2300,0.0000,0.8494,0.0000,0.0000
7041,0.2300,0.3607,0.8872,0.0000,0.0000
7042,0.9119,0.1228,0.5204,0.0000,0.0000
7043,0.0000,0.0000,0.0000,0.6210,0.5274
7044,0.3070,0.9530,0.0000,0.0000,0.6709
7046,0.8911,0.9872,0.0000,0.8049,0.6445
7047,0.0000,0.0504,0.0000,0.7101,0.3666
7048,0.5915,0.0000,0.5537,0.9557,0.0000
7051,0.9373,0.0000,0.0000,0.0000,0.0233
7052,0.0000,0.6578,0.0000,0.0000,0.0000
7055,0.9809,0.5619,0.4218,0.5843,0.3728
7056,0.8799,0.0887,0.0000,0.0873,0.0000
7057,0.8165,0.0000,0.5076,0.4430,0.0000
7058,0.1085,0.5769,0.1714,0.0000,0.0000
7059,0.0000,0.6501,0.0000,0.0625,0.1261
7060,0.0000,0.0000,0.3292,0.8964,0.0000
7063,0.1750,0.0714,0.0000,0.6806,0.0000
7065,0.9537,0.6169,0.8837,0.9972,0.6081
7066,0.8692,0.4420,0.0000,0.0000,0.5221
7067,0.6632,0.0000,0.4218,0.0000,0.5688
7068,0.0000,0.0000,0.0000,0.0000,0.7799
7069,0.0000,0.0000,0.7210,0.4551,0.0000
7072,0.5348,0.7698,0.0000,0.9237,0.9625
7074,0.0000,0.6303,0.0668,0.1901,0.2962
7079,0.5513,0.0000,0.5854,0.0231,0.0000
7080,0.3719,0.0504,0.0000,0.6188,0.6460
7082,0.4981,0.8648,0.0000,0.0000,0.9970
7083,0.1855,0.8576,0.0000,0.8264,0.4674
7084,0.0957,0.2754,0.0000,0.0000,0.7641
7085,0.0000,0.0000,0.7547,0.0000,0.3140
7086,0.3670,0.0000,0.0000,0.6973,0.0000
7088,0.0000,0.1886,0.9217,0.0625,0.4027
7090,0.0000,0.5959,0.4136,0.2961,0.0000
7091,0.1468,0.2078,0.0000,0.0000,0.6460
7092,0.0000,0.0000,0.6275,0.0000,0.5811
7094,0.5336,0.3988,0.0000,0.3434,0.4233
7096,0.0535,0.9659,0.0000,0.3117,0.8312
7098,0.0000,0.6464,0.0000,0.4173,0.9738
7101,0.5274,0.0000,0.6187,0.0000,0.1460
7102,0.9813,0.0000,0.4743,0.0000,0.4045
7103,0.7453,0.0000,0.6836,0.8401,0.0000
7107,0.2300,0.8366,0.0266,0.3090,0.3045
7108,0.0535,0.5493,0.0000,0.3608,0.8402
7109,0.3227,0.3581,0.0000,0.8365,0.0000
7110,0.6618,0.0000,0.1087,0.0000,0.0000
7111,0.0201,0.1228,0.3525,0.6712,0.0000
7113,0.2375,0.4862,0.9476,0.1609,0.0000
7116,0.0000,0.7174,0.0000,0.2189,0.8784
7118,0.9986,0.1855,0.6249,0.9416,0.3095
7119,0.0000,0.8582,0.9061,0.2148,0.1694
7121,0.4497,0.7361,0.0000,0.1423,0.7864
7123,0.0000,0.6218,0.0000,0.0000,0.0000
7124,0.0000,0.0000,0.0000,0.8641,0.0000
7126,0.0000,0.1228,0.7315,0.0000,0.3772
7130,0.0000,0.4119,0.4531,0.4987,0.4797
7131,0.4467,0.5565,0.0000,0.5083,0.0000
7133,0.5710,0.0000,0.7284,0.0000,0.0000
7134,0.9521,0.3628,0.3157,0.0000,0.0000
7137,0.0000,0.1983,0.0000,0.8575,0.8455
7140,0.1521,0.6279,0.0000,0.0000,0.0000
7141,0.7153,0.1983,0.2683,0.0000,0.0000
7142,0.9823,0.0000,0.9669,0.2828,0.0000
7144,0.0000,0.0000,0.4926,0.6580,0.0000
7145,0.0000,0.0000,0.3967,0.7630,0.0000
7147,0.0000,0.0000,0.4317,0.0625,0.6965
7148,0.7179,0.1773,0.1682,0.0000,0.0000
7149,0.0000,0.9411,0.1087,0.6332,0.0000
7150,0.2504,0.0000,0.9041,0.0000,0.0000
7151,0.8194,0.0714,0.0000,0.0000,0.6869
7152,0.0000,0.3897,0.4331,0.0231,0.6816
7153,0.3237,0.7343,0.6477,0.6277,0.8292
7154,0.9617,0.0000,0.1087,0.0231,0.0000
7155,0.0000,0.0000,0.0000,0.7761,0.0233
7160,0.6446,0.2356,0.0266,0.0625,0.0000
7161,0.1313,0.7831,0.0000,0.9200,0.9817
7164,0.0000,0.9951,0.8715,0.4739,0.7977
7165,0.9690,0.2153,0.0000,0.3377,0.7774
7166,0.3930,0.9183,0.0000,0.1183,0.3238
7167,0.0000,0.1228,0.4441,0.6824,0.2718
7172,0.6867,0.1603,0.0000,0.3655,0.0000
7181,0.3309,0.5894,0.4546,0.2797,0.0000
7183,0.0000,0.1228,0.2831,0.7158,0.0000
7184,0.9642,0.0000,0.1354,0.0231,0.1630
7186,0.8235,0.0000,0.0000,0.3581,0.6635
7189,0.0000,0.1133,0.0000,0.9862,0.0000
7191,0.0000,0.6713,0.3552,0.0000,0.2390
7192,0.7387,0.9473,0.0000,0.0231,0.5020
7193,0.0000,0.0000,0.1586,0.0231,0.8183
7195,0.0000,0.3291,0.0000,0.6654,0.0000
7198,0.0000,0.2674,0.0000,0.9353,0.3962
7199,0.0000,0.8703,0.0000,0.3459,0.5450
7201,0.6232,0.0000,0.2313,0.2440,0.0580
7202,0.7085,0.0000,0.4926,0.0000,0.3517
7203,0.7956,0.0000,0.3872,0.2888,0.0000
7206,0.5073,0.0000,0.7698,0.0625,0.3666
7208,0.8254,0.3657,0.0668,0.0625,0.0000
7212,0.9939,0.3446,0.2008,0.1838,0.0000
7213,0.2581,0.0887,0.1682,0.5559,0.8478
7214,0.3586,0.3350,0.6427,0.1766,0.0233
7215,0.9595,0.0000,0.0000,0.2935,0.2610
7217,0.3670,0.8065,0.9903,0.4098,0.6668
7218,0.0000,0.3114,0.0000,0.8682,0.3517
7219,0.0201,0.9201,0.0000,0.0000,0.0580
7221,0.0000,0.2187,0.3630,0.2411,0.8734
7222,0.0201,0.1028,0.5625,0.5691,0.0000
7224,0.0000,0.0000,0.0000,0.6485,0.5440
7226,0.0000,0.0000,0.7811,0.3024,0.0000
7227,0.3267,0.0000,0.9776,0.1183,0.0000
7229,0.5095,0.4735,0.2892,0.2006,0.0000
7230,0.0000,0.0000,0.0000,0.6028,0.4807
7231,0.0000,0.1383,0.0000,0.2888,0.9834
7234,0.9063,0.0000,0.6013,0.1183,0.0000
7236,0.2969,0.2674,0.0000,0.0000,0.6154
7238,0.1397,0.6455,0.1682,0.0000,0.0000
7241,0.0000,0.4357,0.0000,0.7530,0.0000
7242,0.0000,0.9293,0.0000,0.6731,0.8150
7245,0.6748,0.2286,0.9510,0.0000,0.4636
7246,0.1855,0.7791,0.0000,0.5306,0.3302
7247,0.0000,0.4989,0.0000,0.8041,0.8040
7249,0.5489,0.2809,0.9538,0.0000,0.0000
7251,0.0000,0.0000,0.0000,0.7396,0.0233
7253,0.0201,0.8579,0.2964,0.6379,0.8375
7256,0.0000,0.9787,0.0000,0.4454,0.7696
7257,0.0000,0.5388,0.0000,0.0000,0.4744
7258,0.0201,0.0000,0.0000,0.5056,0.6402
7260,0.5034,0.0000,0.2353,0.6284,0.0580
7261,0.8753,0.0000,0.2088,0.0625,0.4410
7263,0.0000,0.4486,0.5273,0.4189,0.0000
7264,0.3465,0.5414,0.0000,0.4344,0.3045
7265,0.6005,0.3535,0.3033,0.5386,0.2555
7266,0.7060,0.0000,0.0000,0.0000,0.6101
7267,0.0000,0.2410,0.7491,0.2148,0.0000
7269,0.8267,0.1773,0.3090,0.0000,0.6267
7270,0.1244,0.5349,0.0000,0.1028,0.9748
7271,0.0000,0.5064,0.0000,0.9755,0.4864
7273,0.8378,0.2356,0.5861,0.0000,0.0000
7275,0.0000,0.2754,0.7027,0.1609,0.0000
7276,0.0000,0.3001,0.2831,0.9890,0.9887
7277,0.0000,0.3973,0.0000,0.7536,0.9635
7280,0.5434,0.0000,0.3445,0.0000,0.5650
7281,0.0000,0.0000,0.0000,0.3005,0.9377
7282,0.4724,0.7875,0.0000,0.4820,0.6679
7284,0.0000,0.0000,0.4282,0.6368,0.0000
7285,0.4397,0.4907,0.0000,0.5477,0.7204
7287,0.7382,0.0000,0.4496,0.4798,0.0000
7289,0.1903,0.4442,0.5076,0.0000,0.4761
7290,0.0000,0.0000,0.0000,0.0000,0.9025
7291,0.5187,0.4651,0.0000,0.0000,0.4163
7293,0.9046,0.8400,0.0000,0.0231,0.5370
7294,0.4126,0.5891,0.6197,0.4821,0.8186
7298,0.0000,0.6107,0.0000,0.0000,0.0233
7299,0.0000,0.3068,0.3468,0.1634,0.0000
7302,0.7189,0.0000,0.0000,0.0231,0.7156
7303,0.8641,0.0000,0.3380,0.0000,0.0000
7304,0.0000,0.2790,0.0000,0.7378,0.3640
7305,0.0000,0.5807,0.0000,0.0000,0.0000
7306,0.0000,0.7045,0.0000,0.0000,0.0000
7308,0.0000,0.0000,0.8071,0.0000,0.0000
7309,0.6041,0.0714,0.2253,0.0000,0.4761
7310,0.0000,0.3027,0.0000,0.8016,0.1261
7315,0.0000,0.2240,0.0000,0.2109,0.6850
7317,0.8177,0.0000,0.3492,0.0000,0.0000
7318,0.9158,0.2433,0.3901,0.0000,0.0000
7319,0.0000,0.8883,0.1354,0.9118,0.8096
7320,0.1521,0.8828,0.0000,0.8045,0.1929
7321,0.5784,0.7119,0.5876,0.2189,0.0000
7326,0.5049,0.0000,0.0000,0.2411,0.5213
7327,0.1174,0.2117,0.0000,0.9721,0.0000
7328,0.0000,0.0000,0.6570,0.5091,0.0000
7329,0.2855,0.0000,0.8970,0.3352,0.0000
7332,0.0000,0.1383,0.7050,0.0000,0.5090
7333,0.8087,0.0000,0.7153,0.0000,0.0000
7335,0.6174,0.2913,0.0000,0.0000,0.0000
7338,0.0000,0.1133,0.0000,0.8002,0.0000
7339,0.8438,0.6470,0.2088,0.0000,0.0000
7340,0.4126,0.0000,0.5573,0.7724,0.0000
7342,0.0000,0.0000,0.0000,0.4471,0.6674
7343,0.1397,0.0000,0.0000,0.2440,0.7540
7344,0.0000,0.1549,0.0000,0.7798,0.0000
7345,0.6528,0.2875,0.4520,0.0000,0.0000
7346,0.6102,0.0000,0.7738,0.0000,0.0000
7348,0.3475,0.5460,0.9557,0.0000,0.1261
7349,0.1903,0.5196,0.9436,0.0000,0.0789
7353,0.0000,0.9964,0.0000,0.9586,0.7907
7354,0.9949,0.0000,0.0000,0.0231,0.2219
7358,0.0000,0.0000,0.0000,0.8745,0.0000
7359,0.3819,0.3535,0.6142,0.4788,0.1551
