Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported,AgeImputed,AgeCluster,AgeClusterLabel
6814,1,1,Mars,False,E,451.0,S,55 Cancri e,36.0,False,Potte_6814,9155,1,True,36.0,3,C3_35-48
6816,1,6,Earth,True,G,1108.0,P,55 Cancri e,3.0,False,Ewiseston_6816,0,0,False,3.0,0,C0_0-11
6816,2,6,Earth,False,G,1108.0,P,TRAPPIST-1e,28.0,,Ewiseston_6816,1019,1,False,28.0,2,C2_24-34
6816,3,6,Earth,True,G,1108.0,P,PSO J318.5-22,32.0,False,Mcfarley_6816,0,0,True,32.0,2,C2_24-34
6816,4,6,Earth,False,G,1108.0,P,TRAPPIST-1e,10.0,False,Ewiseston_6816,0,0,True,10.0,0,C0_0-11
6816,5,6,Earth,True,G,1108.0,P,55 Cancri e,0.0,False,Ewiseston_6816,0,0,False,0.0,0,C0_0-11
6816,6,6,Earth,True,G,1108.0,P,TRAPPIST-1e,9.0,False,Ewiseston_6816,0,0,True,9.0,0,C0_0-11
6817,1,1,Earth,False,F,1304.0,S,TRAPPIST-1e,37.0,False,Bakericks_6817,689,1,False,37.0,3,C3_35-48
6818,1,1,Earth,False,F,1418.0,P,TRAPPIST-1e,31.0,False,Midtt_6818,2708,1,True,31.0,2,C2_24-34
6820,1,1,Earth,False,F,1419.0,P,TRAPPIST-1e,31.0,False,Dickman_6820,1490,1,False,31.0,2,C2_24-34
6821,1,1,Earth,False,F,1420.0,P,TRAPPIST-1e,43.0,False,Grifford_6821,1554,1,False,43.0,3,C3_35-48
6822,1,1,Earth,False,F,1305.0,S,TRAPPIST-1e,15.0,False,Bradamss_6822,724,1,False,15.0,1,C1_12-23
6824,1,1,Earth,False,G,1108.0,S,TRAPPIST-1e,58.0,False,Burker_6824,444,1,True,58.0,4,C4_49-79
6825,1,2,Mars,True,F,1306.0,S,,30.0,False,Kinad_6825,0,0,True,30.0,2,C2_24-34
6825,2,2,Mars,False,F,1306.0,S,TRAPPIST-1e,24.0,False,,4975,1,False,24.0,2,C2_24-34
6826,1,1,Earth,False,G,1109.0,S,TRAPPIST-1e,49.0,False,Harrenoldez_6826,1776,1,False,49.0,4,C4_49-79
6827,1,4,Europa,False,A,84.0,S,55 Cancri e,73.0,False,Listive_6827,5589,1,False,73.0,4,C4_49-79
6827,2,4,Europa,True,A,84.0,S,TRAPPIST-1e,14.0,False,Listive_6827,0,0,True,14.0,1,C1_12-23
6827,3,4,Europa,True,A,84.0,S,TRAPPIST-1e,50.0,False,Listive_6827,0,0,True,50.0,4,C4_49-79
6827,4,4,Europa,,A,84.0,S,TRAPPIST-1e,12.0,False,Listive_6827,0,0,True,12.0,1,C1_12-23
6829,1,3,Earth,True,G,1109.0,P,TRAPPIST-1e,2.0,False,Hubbarrison_6829,0,0,True,2.0,0,C0_0-11
6829,2,3,Earth,False,G,1109.0,P,TRAPPIST-1e,49.0,False,Hubbarrison_6829,812,1,False,49.0,4,C4_49-79
6829,3,3,Earth,True,G,1109.0,P,TRAPPIST-1e,32.0,False,Hubbarrison_6829,0,0,False,32.0,2,C2_24-34
6831,1,1,Earth,True,G,1111.0,P,TRAPPIST-1e,,False,Holson_6831,0,0,False,27.0,2,C2_24-34
6832,1,1,Mars,True,F,1421.0,P,TRAPPIST-1e,33.0,False,Wala_6832,0,0,True,33.0,2,C2_24-34
6833,1,1,Earth,False,E,452.0,S,,23.0,False,Mccarveymon_6833,1523,1,True,23.0,1,C1_12-23
6834,1,1,Earth,True,G,1111.0,S,TRAPPIST-1e,23.0,False,Coolez_6834,0,0,True,23.0,1,C1_12-23
6837,1,1,Mars,True,E,435.0,P,TRAPPIST-1e,43.0,False,Carté_6837,0,0,True,43.0,3,C3_35-48
6839,1,1,Earth,False,F,1307.0,S,TRAPPIST-1e,36.0,False,Fryan_6839,1914,1,False,36.0,3,C3_35-48
6840,1,1,Mars,True,F,1422.0,P,TRAPPIST-1e,26.0,False,Sake_6840,0,0,True,26.0,2,C2_24-34
6841,1,1,Mars,True,E,454.0,S,55 Cancri e,29.0,False,Meate_6841,0,0,True,29.0,2,C2_24-34
6843,1,2,Europa,True,B,260.0,S,TRAPPIST-1e,21.0,False,Rimplighty_6843,0,0,True,21.0,1,C1_12-23
6843,2,2,Europa,True,B,260.0,S,55 Cancri e,30.0,False,Rimplighty_6843,0,0,True,30.0,2,C2_24-34
6844,1,1,Mars,False,E,455.0,S,55 Cancri e,23.0,False,Brin_6844,2337,1,False,23.0,1,C1_12-23
6848,1,1,Europa,True,D,214.0,P,TRAPPIST-1e,13.0,False,Ambleetive_6848,0,0,True,13.0,1,C1_12-23
6850,1,3,Earth,False,F,1424.0,P,TRAPPIST-1e,22.0,,Wolferton_6850,873,1,False,22.0,1,C1_12-23
6850,2,3,Earth,True,G,1113.0,P,PSO J318.5-22,25.0,False,Wolferton_6850,0,0,False,25.0,2,C2_24-34
6850,3,3,Earth,False,E,436.0,P,TRAPPIST-1e,52.0,False,Wolferton_6850,1621,1,False,52.0,4,C4_49-79
6851,1,1,Earth,False,E,456.0,S,TRAPPIST-1e,22.0,False,Bookerson_6851,788,1,True,22.0,1,C1_12-23
6853,1,1,Europa,False,C,218.0,P,55 Cancri e,31.0,False,Cathome_6853,9880,1,False,31.0,2,C2_24-34
6854,1,1,Mars,False,E,437.0,P,TRAPPIST-1e,23.0,False,Bate_6854,3458,1,False,23.0,1,C1_12-23
6857,1,1,Earth,False,F,1310.0,S,PSO J318.5-22,35.0,False,Jenson_6857,1234,1,False,35.0,3,C3_35-48
6858,1,4,Europa,True,B,229.0,P,TRAPPIST-1e,26.0,False,Spandisket_6858,0,0,True,26.0,2,C2_24-34
6858,2,4,Europa,True,B,229.0,P,TRAPPIST-1e,14.0,False,Spandisket_6858,0,0,True,14.0,1,C1_12-23
6858,3,4,Europa,False,B,229.0,P,55 Cancri e,39.0,False,Spandisket_6858,5044,1,False,39.0,3,C3_35-48
6858,4,4,Europa,False,B,229.0,P,,8.0,False,Spandisket_6858,0,0,True,8.0,0,C0_0-11
6859,1,1,Earth,True,G,1113.0,S,PSO J318.5-22,29.0,False,Harry_6859,0,0,True,29.0,2,C2_24-34
6861,1,1,Earth,True,G,1114.0,S,PSO J318.5-22,15.0,False,Lambucketty_6861,0,0,True,15.0,1,C1_12-23
6862,1,2,Earth,True,G,1115.0,S,TRAPPIST-1e,48.0,False,Mcfaddennon_6862,0,0,True,48.0,3,C3_35-48
6862,2,2,Earth,False,G,1115.0,S,TRAPPIST-1e,9.0,False,Mcfaddennon_6862,0,0,False,9.0,0,C0_0-11
6863,1,1,Earth,False,F,1311.0,S,TRAPPIST-1e,25.0,False,Patrichane_6863,936,1,False,25.0,2,C2_24-34
6864,1,2,Europa,True,A,71.0,P,TRAPPIST-1e,13.0,False,Scoudelle_6864,0,0,True,13.0,1,C1_12-23
6864,2,2,Europa,True,A,71.0,P,55 Cancri e,25.0,,Scoudelle_6864,0,0,True,25.0,2,C2_24-34
6865,1,2,Europa,False,D,208.0,S,TRAPPIST-1e,27.0,,Peducting_6865,10977,1,False,27.0,2,C2_24-34
6865,2,2,Europa,True,D,208.0,S,TRAPPIST-1e,32.0,False,Peducting_6865,0,0,True,32.0,2,C2_24-34
6866,1,2,Europa,False,C,253.0,S,55 Cancri e,20.0,False,Hetforhaft_6866,18128,1,True,20.0,1,C1_12-23
6866,2,2,Europa,False,C,253.0,S,55 Cancri e,40.0,False,Hetforhaft_6866,27842,1,False,40.0,3,C3_35-48
6868,1,1,Earth,False,F,1427.0,P,TRAPPIST-1e,18.0,False,Brookenson_6868,2250,1,False,18.0,1,C1_12-23
6869,1,1,Earth,False,F,1428.0,P,TRAPPIST-1e,21.0,False,Philloway_6869,904,1,False,21.0,1,C1_12-23
6871,1,1,Earth,False,G,1116.0,S,TRAPPIST-1e,38.0,False,Rickson_6871,807,1,True,38.0,3,C3_35-48
6873,1,1,Europa,False,A,72.0,P,55 Cancri e,62.0,False,Hervel_6873,2390,1,True,62.0,4,C4_49-79
6879,1,1,Earth,True,G,1119.0,S,TRAPPIST-1e,23.0,False,Englence_6879,0,0,True,23.0,1,C1_12-23
6880,1,2,Mars,False,F,1315.0,S,TRAPPIST-1e,48.0,True,Mepie_6880,2364,1,False,48.0,3,C3_35-48
6880,2,2,Mars,True,E,457.0,S,TRAPPIST-1e,27.0,False,Mepie_6880,0,0,False,27.0,2,C2_24-34
6882,1,2,Mars,True,F,1430.0,P,55 Cancri e,32.0,False,Dake_6882,0,0,True,32.0,2,C2_24-34
6882,2,2,Mars,False,E,438.0,P,TRAPPIST-1e,53.0,False,Dake_6882,0,0,False,53.0,4,C4_49-79
6883,1,1,Earth,False,G,1120.0,S,TRAPPIST-1e,26.0,False,Wolferguson_6883,399,1,True,26.0,2,C2_24-34
6885,1,1,Mars,True,F,1316.0,S,TRAPPIST-1e,46.0,False,Vloaf_6885,0,0,True,46.0,3,C3_35-48
6887,1,1,Earth,False,G,1122.0,S,TRAPPIST-1e,32.0,False,Patrichane_6887,907,1,False,32.0,2,C2_24-34
6889,1,1,Earth,False,F,1317.0,S,,40.0,False,Santuez_6889,921,1,False,40.0,3,C3_35-48
6891,1,1,Mars,False,D,215.0,P,TRAPPIST-1e,27.0,False,Casty_6891,2385,1,True,27.0,2,C2_24-34
6892,1,1,Earth,,F,1318.0,S,TRAPPIST-1e,28.0,False,Merkins_6892,672,1,True,28.0,2,C2_24-34
6893,1,1,Europa,True,B,261.0,S,TRAPPIST-1e,29.0,False,Dreamspric_6893,0,0,True,29.0,2,C2_24-34
6894,1,3,Mars,True,F,1319.0,S,TRAPPIST-1e,37.0,False,,0,0,True,37.0,3,C3_35-48
6894,2,3,Mars,False,F,1319.0,S,TRAPPIST-1e,0.0,False,Hacle_6894,0,0,True,0.0,0,C0_0-11
6894,3,3,Mars,False,F,1319.0,S,TRAPPIST-1e,12.0,,Hacle_6894,0,0,True,12.0,1,C1_12-23
6895,1,1,Europa,False,C,220.0,P,TRAPPIST-1e,25.0,False,Conachets_6895,9116,1,False,25.0,2,C2_24-34
6896,1,3,Mars,False,E,459.0,S,TRAPPIST-1e,,False,Khake_6896,1048,1,False,27.0,2,C2_24-34
6896,2,3,Mars,False,F,1320.0,S,TRAPPIST-1e,3.0,False,Khake_6896,0,0,True,3.0,0,C0_0-11
6896,3,3,Mars,False,F,1320.0,S,TRAPPIST-1e,9.0,False,Khake_6896,0,0,True,9.0,0,C0_0-11
6898,1,1,Europa,False,,,,55 Cancri e,27.0,False,Bootious_6898,4440,1,True,27.0,2,C2_24-34
6899,1,2,Europa,False,A,73.0,P,TRAPPIST-1e,59.0,False,Coweboded_6899,0,0,True,59.0,4,C4_49-79
6899,2,2,Europa,,A,73.0,P,TRAPPIST-1e,24.0,False,Coweboded_6899,0,0,False,24.0,2,C2_24-34
6900,1,1,Earth,True,G,1123.0,S,TRAPPIST-1e,16.0,False,Hendrys_6900,0,0,True,16.0,1,C1_12-23
6901,1,1,Mars,False,F,1321.0,S,TRAPPIST-1e,16.0,False,Opie_6901,2639,1,False,16.0,1,C1_12-23
6902,1,1,Europa,True,D,217.0,P,TRAPPIST-1e,46.0,False,Idalpus_6902,0,0,True,46.0,3,C3_35-48
6903,1,1,Earth,False,F,1431.0,P,PSO J318.5-22,25.0,False,Woodwinez_6903,2911,1,False,25.0,2,C2_24-34
6905,1,3,Earth,False,F,1322.0,S,TRAPPIST-1e,39.0,False,Acobson_6905,871,1,False,39.0,3,C3_35-48
6905,2,3,Earth,False,E,460.0,S,TRAPPIST-1e,15.0,False,Acobson_6905,982,1,False,15.0,1,C1_12-23
6905,3,3,Earth,False,F,1322.0,S,55 Cancri e,16.0,False,Acobson_6905,796,1,True,16.0,1,C1_12-23
6906,1,3,Mars,False,F,1432.0,P,TRAPPIST-1e,35.0,False,Pelte_6906,7137,1,True,35.0,3,C3_35-48
6906,2,3,Mars,False,E,440.0,P,55 Cancri e,43.0,False,Bun_6906,2135,1,False,43.0,3,C3_35-48
6906,3,3,Mars,True,F,1432.0,P,TRAPPIST-1e,7.0,False,Pelte_6906,0,0,True,7.0,0,C0_0-11
6907,1,1,Earth,True,G,1117.0,P,TRAPPIST-1e,29.0,False,Mcmahoney_6907,0,0,True,29.0,2,C2_24-34
6908,1,1,Europa,False,C,254.0,S,TRAPPIST-1e,60.0,False,Swinvul_6908,18934,1,False,60.0,4,C4_49-79
6910,1,1,Earth,False,G,1124.0,S,TRAPPIST-1e,49.0,False,Johnsondez_6910,772,1,False,49.0,4,C4_49-79
6911,1,1,Mars,False,F,1323.0,S,TRAPPIST-1e,50.0,False,Sutte_6911,1159,1,True,50.0,4,C4_49-79
6912,1,1,Europa,False,C,221.0,P,TRAPPIST-1e,40.0,False,Slomed_6912,3252,1,False,40.0,3,C3_35-48
6913,1,2,Mars,True,F,1324.0,S,TRAPPIST-1e,49.0,False,Hacle_6913,0,0,True,49.0,4,C4_49-79
6913,2,2,Mars,False,E,461.0,S,,18.0,False,Hacle_6913,2083,1,False,18.0,1,C1_12-23
6915,1,1,Mars,True,F,1325.0,S,TRAPPIST-1e,29.0,False,Conca_6915,0,0,True,29.0,2,C2_24-34
6917,1,1,Mars,False,F,1433.0,P,TRAPPIST-1e,56.0,True,Horte_6917,1911,1,False,56.0,4,C4_49-79
6918,1,1,Earth,True,G,1126.0,S,PSO J318.5-22,29.0,False,Barris_6918,0,0,True,29.0,2,C2_24-34
6920,1,1,Earth,False,E,462.0,S,TRAPPIST-1e,29.0,False,Wolferguson_6920,990,1,False,29.0,2,C2_24-34
6921,1,6,Europa,False,C,255.0,S,TRAPPIST-1e,22.0,False,Stersetery_6921,4104,1,True,22.0,1,C1_12-23
6921,2,6,Europa,True,C,255.0,S,55 Cancri e,24.0,False,Fordulgaug_6921,0,0,True,24.0,2,C2_24-34
6921,3,6,Europa,False,C,255.0,S,TRAPPIST-1e,23.0,False,Stersetery_6921,6384,1,True,23.0,1,C1_12-23
6921,4,6,Europa,False,C,255.0,S,TRAPPIST-1e,28.0,True,Stersetery_6921,15376,1,True,28.0,2,C2_24-34
6921,5,6,Europa,True,C,255.0,S,55 Cancri e,19.0,False,Fordulgaug_6921,0,0,True,19.0,1,C1_12-23
6921,6,6,Europa,False,C,255.0,S,TRAPPIST-1e,32.0,False,Stersetery_6921,8420,1,False,32.0,2,C2_24-34
6924,1,1,Earth,False,G,1127.0,S,TRAPPIST-1e,37.0,False,Solon_6924,0,0,True,37.0,3,C3_35-48
6925,1,1,Earth,False,G,1120.0,P,TRAPPIST-1e,26.0,False,Hayerson_6925,786,1,False,26.0,2,C2_24-34
6926,1,1,,False,F,1435.0,P,TRAPPIST-1e,43.0,False,Birt_6926,2618,1,True,43.0,3,C3_35-48
6928,1,2,Earth,False,E,463.0,S,TRAPPIST-1e,25.0,False,Bookerson_6928,996,1,False,25.0,2,C2_24-34
6928,2,2,Earth,False,G,1128.0,S,TRAPPIST-1e,11.0,False,Bookerson_6928,0,0,False,11.0,0,C0_0-11
6929,1,3,Earth,False,G,1122.0,P,TRAPPIST-1e,4.0,False,Llovers_6929,0,0,True,4.0,0,C0_0-11
6929,2,3,Earth,True,G,1122.0,P,TRAPPIST-1e,32.0,False,Llovers_6929,0,0,True,32.0,2,C2_24-34
6929,3,3,Earth,False,E,441.0,P,TRAPPIST-1e,15.0,False,Llovers_6929,791,1,True,15.0,1,C1_12-23
6930,1,1,Earth,True,G,1129.0,S,TRAPPIST-1e,17.0,False,Howayery_6930,0,0,True,17.0,1,C1_12-23
6931,1,1,Europa,True,C,222.0,P,55 Cancri e,37.0,False,Amonsmane_6931,0,0,True,37.0,3,C3_35-48
6932,1,1,Earth,False,G,1130.0,S,TRAPPIST-1e,20.0,False,Ewiseston_6932,754,1,True,20.0,1,C1_12-23
6934,1,2,Mars,False,F,1436.0,P,TRAPPIST-1e,47.0,False,Nutty_6934,1428,1,True,47.0,3,C3_35-48
6934,2,2,Mars,False,E,443.0,P,55 Cancri e,16.0,False,Nutty_6934,2124,1,False,16.0,1,C1_12-23
6937,1,1,Earth,True,G,1131.0,S,TRAPPIST-1e,8.0,False,Petton_6937,0,0,True,8.0,0,C0_0-11
6939,1,1,Earth,False,G,1124.0,P,TRAPPIST-1e,22.0,False,Bears_6939,907,1,False,22.0,1,C1_12-23
6940,1,1,Mars,False,F,1326.0,S,TRAPPIST-1e,39.0,False,Steen_6940,696,1,True,39.0,3,C3_35-48
6943,1,1,Europa,True,B,262.0,S,55 Cancri e,57.0,False,Dynatic_6943,0,0,True,57.0,4,C4_49-79
6944,1,1,Europa,True,C,223.0,P,TRAPPIST-1e,29.0,False,Gented_6944,0,0,True,29.0,2,C2_24-34
6945,1,1,Europa,True,B,263.0,S,55 Cancri e,,False,Sophaft_6945,0,0,True,27.0,2,C2_24-34
6946,1,1,Earth,False,F,1439.0,P,TRAPPIST-1e,70.0,False,Buckson_6946,804,1,False,70.0,4,C4_49-79
6947,1,2,Europa,True,B,264.0,S,TRAPPIST-1e,13.0,False,Coudered_6947,0,0,True,13.0,1,C1_12-23
6947,2,2,Europa,False,B,264.0,S,TRAPPIST-1e,49.0,False,Obnoble_6947,3121,1,True,49.0,4,C4_49-79
6949,1,1,Earth,False,E,464.0,S,55 Cancri e,25.0,False,Dillestron_6949,985,1,False,25.0,2,C2_24-34
6950,1,2,Europa,True,B,265.0,S,55 Cancri e,19.0,False,Pringry_6950,0,0,True,19.0,1,C1_12-23
6950,2,2,Europa,True,B,265.0,S,55 Cancri e,15.0,False,Pringry_6950,0,0,True,15.0,1,C1_12-23
6951,1,2,Europa,False,D,219.0,P,TRAPPIST-1e,37.0,False,Lendly_6951,2973,1,True,37.0,3,C3_35-48
6951,2,2,Europa,True,D,219.0,P,TRAPPIST-1e,,False,Beling_6951,0,0,True,27.0,2,C2_24-34
6954,1,2,Mars,False,E,445.0,P,TRAPPIST-1e,28.0,,Flie_6954,2098,1,False,28.0,2,C2_24-34
6954,2,2,,False,E,445.0,P,TRAPPIST-1e,22.0,False,Flie_6954,1173,1,False,22.0,1,C1_12-23
6957,1,1,Europa,False,B,266.0,S,TRAPPIST-1e,26.0,False,Sloweber_6957,2340,1,True,26.0,2,C2_24-34
6960,1,1,Earth,False,G,1135.0,S,PSO J318.5-22,25.0,False,Bonnondry_6960,837,1,False,25.0,2,C2_24-34
6962,1,1,Earth,False,G,1136.0,S,TRAPPIST-1e,19.0,False,Gibbsonton_6962,809,1,False,19.0,1,C1_12-23
6963,1,1,Mars,False,F,1328.0,S,TRAPPIST-1e,20.0,False,Boste_6963,5869,1,False,20.0,1,C1_12-23
6964,1,1,Earth,False,F,1444.0,P,55 Cancri e,35.0,False,Thonyderson_6964,702,1,False,35.0,3,C3_35-48
6966,1,1,Earth,False,F,1446.0,P,TRAPPIST-1e,37.0,False,Freevenson_6966,1031,1,False,37.0,3,C3_35-48
6967,1,1,Europa,False,C,256.0,S,55 Cancri e,37.0,False,Oilpfulle_6967,16338,1,False,37.0,3,C3_35-48
6968,1,2,Earth,False,F,1447.0,P,TRAPPIST-1e,13.0,False,Yanton_6968,803,1,False,13.0,1,C1_12-23
6968,2,2,Earth,False,F,1447.0,P,PSO J318.5-22,20.0,False,Yanton_6968,1318,1,False,20.0,1,C1_12-23
6970,1,2,Mars,False,,,,TRAPPIST-1e,65.0,,Gin_6970,3371,1,False,65.0,4,C4_49-79
6970,2,2,Mars,False,E,465.0,S,,29.0,False,Pread_6970,1049,1,False,29.0,2,C2_24-34
6971,1,6,Europa,False,C,225.0,P,TRAPPIST-1e,0.0,False,Distured_6971,0,0,True,0.0,0,C0_0-11
6971,2,6,Europa,False,C,225.0,P,TRAPPIST-1e,4.0,False,Distured_6971,0,0,True,4.0,0,C0_0-11
6971,3,6,Europa,True,C,225.0,P,TRAPPIST-1e,19.0,False,Distured_6971,0,0,True,19.0,1,C1_12-23
6971,4,6,Europa,True,C,225.0,P,55 Cancri e,17.0,False,Distured_6971,0,0,True,17.0,1,C1_12-23
6971,5,6,Europa,False,C,225.0,P,55 Cancri e,28.0,False,Pretive_6971,4626,1,True,28.0,2,C2_24-34
6971,6,6,Europa,False,C,225.0,P,55 Cancri e,28.0,False,Distured_6971,3124,1,False,28.0,2,C2_24-34
6972,1,1,,False,G,1126.0,P,TRAPPIST-1e,21.0,False,Jenson_6972,710,1,False,21.0,1,C1_12-23
6973,1,1,Earth,False,E,466.0,S,PSO J318.5-22,45.0,False,Owerson_6973,1601,1,False,45.0,3,C3_35-48
6976,1,1,Earth,False,G,1127.0,P,TRAPPIST-1e,21.0,False,Talls_6976,809,1,True,21.0,1,C1_12-23
6977,1,2,Earth,True,G,1137.0,S,PSO J318.5-22,20.0,False,Burker_6977,0,0,True,20.0,1,C1_12-23
6977,2,2,Earth,False,G,1137.0,S,TRAPPIST-1e,38.0,False,Burker_6977,809,1,True,38.0,3,C3_35-48
6978,1,1,Earth,False,E,446.0,P,55 Cancri e,24.0,False,Chardsonnon_6978,905,1,True,24.0,2,C2_24-34
6979,1,1,Earth,False,E,447.0,P,TRAPPIST-1e,22.0,False,Morelly_6979,788,1,False,22.0,1,C1_12-23
6980,1,1,,False,F,1331.0,S,TRAPPIST-1e,44.0,False,Reilline_6980,805,1,True,44.0,3,C3_35-48
6981,1,1,Earth,False,F,1332.0,S,PSO J318.5-22,41.0,False,Cainghannon_6981,628,1,False,41.0,3,C3_35-48
6982,1,1,Earth,True,G,1128.0,P,TRAPPIST-1e,21.0,False,Garnes_6982,0,0,True,21.0,1,C1_12-23
6984,1,3,Mars,False,F,1450.0,P,TRAPPIST-1e,26.0,False,Hake_6984,2083,1,False,26.0,2,C2_24-34
6984,2,3,Mars,True,F,1450.0,P,TRAPPIST-1e,54.0,False,Hake_6984,0,0,True,54.0,4,C4_49-79
6984,3,3,Mars,False,F,1450.0,P,TRAPPIST-1e,19.0,False,Hake_6984,2604,1,False,19.0,1,C1_12-23
6985,1,1,,False,G,1138.0,S,TRAPPIST-1e,32.0,False,Barris_6985,1019,1,False,32.0,2,C2_24-34
6987,1,1,Earth,True,G,1139.0,S,TRAPPIST-1e,,False,Moongton_6987,0,0,True,27.0,2,C2_24-34
6988,1,2,Europa,False,C,226.0,P,TRAPPIST-1e,26.0,,Obnoftle_6988,3539,1,False,26.0,2,C2_24-34
6988,2,2,Europa,False,C,226.0,P,TRAPPIST-1e,28.0,False,Obnoftle_6988,4526,1,True,28.0,2,C2_24-34
6990,1,1,Earth,False,,,,PSO J318.5-22,21.0,False,Franton_6990,674,1,False,21.0,1,C1_12-23
6991,1,2,Europa,False,B,233.0,P,55 Cancri e,38.0,False,Disivering_6991,4279,1,False,38.0,3,C3_35-48
6991,2,2,Europa,True,B,233.0,P,TRAPPIST-1e,43.0,False,Disivering_6991,0,0,True,43.0,3,C3_35-48
6992,1,3,,False,G,1131.0,P,,12.0,False,Bakerrison_6992,0,0,False,12.0,1,C1_12-23
6992,2,3,Earth,True,G,1131.0,P,TRAPPIST-1e,25.0,,Bakerrison_6992,0,0,False,25.0,2,C2_24-34
6992,3,3,Earth,True,G,1131.0,P,TRAPPIST-1e,27.0,False,Bakerrison_6992,0,0,True,27.0,2,C2_24-34
6994,1,2,Europa,True,B,267.0,S,TRAPPIST-1e,22.0,False,Obeaded_6994,0,0,True,22.0,1,C1_12-23
6994,2,2,Europa,False,B,267.0,S,TRAPPIST-1e,20.0,False,Bagetvable_6994,8044,1,False,20.0,1,C1_12-23
6995,1,1,Earth,False,F,1334.0,S,55 Cancri e,24.0,False,Hamberterry_6995,717,1,False,24.0,2,C2_24-34
6996,1,1,Earth,False,F,1452.0,P,55 Cancri e,34.0,False,Whitledges_6996,699,1,False,34.0,2,C2_24-34
6997,1,2,Mars,False,D,220.0,P,TRAPPIST-1e,42.0,False,Sfin_6997,1058,1,False,42.0,3,C3_35-48
6997,2,2,Mars,False,F,1453.0,P,TRAPPIST-1e,24.0,False,Sfin_6997,2366,1,False,24.0,2,C2_24-34
6998,1,1,Earth,False,F,1454.0,P,TRAPPIST-1e,28.0,False,Griffy_6998,758,1,False,28.0,2,C2_24-34
6999,1,1,Mars,False,E,449.0,P,TRAPPIST-1e,29.0,False,Buth_6999,1049,1,False,29.0,2,C2_24-34
7001,1,1,Europa,True,D,213.0,S,TRAPPIST-1e,31.0,False,Guieroolow_7001,0,0,True,31.0,2,C2_24-34
7002,1,1,Earth,False,G,1141.0,S,TRAPPIST-1e,29.0,False,Mickersones_7002,889,1,False,29.0,2,C2_24-34
7004,1,1,Earth,False,F,1337.0,S,55 Cancri e,14.0,False,Woodwardy_7004,698,1,False,14.0,1,C1_12-23
7005,1,1,Earth,False,F,1338.0,S,55 Cancri e,16.0,False,Castron_7005,1253,1,True,16.0,1,C1_12-23
7006,1,1,,True,G,1142.0,S,PSO J318.5-22,16.0,False,Fuenton_7006,0,0,True,16.0,1,C1_12-23
7007,1,2,Europa,False,E,450.0,P,TRAPPIST-1e,27.0,False,Bradissive_7007,4052,1,True,27.0,2,C2_24-34
7007,2,2,Europa,False,E,450.0,P,TRAPPIST-1e,,False,Bradissive_7007,2535,1,False,27.0,2,C2_24-34
7008,1,1,Earth,False,F,1339.0,S,TRAPPIST-1e,23.0,False,Philliames_7008,804,1,False,23.0,1,C1_12-23
7010,1,2,Earth,False,G,1143.0,S,,16.0,False,Quinnerettt_7010,891,1,False,16.0,1,C1_12-23
7010,2,2,Earth,False,F,1340.0,S,TRAPPIST-1e,30.0,False,,1441,1,True,30.0,2,C2_24-34
7011,1,1,Earth,False,F,1455.0,P,TRAPPIST-1e,24.0,False,Wagnerray_7011,631,1,False,24.0,2,C2_24-34
7013,1,1,Earth,True,G,1144.0,S,TRAPPIST-1e,36.0,False,Lardy_7013,0,0,True,36.0,3,C3_35-48
7014,1,1,Europa,False,C,257.0,S,55 Cancri e,25.0,False,Speery_7014,5015,1,True,25.0,2,C2_24-34
7015,1,1,Europa,True,C,227.0,P,TRAPPIST-1e,29.0,False,Geadle_7015,0,0,True,29.0,2,C2_24-34
7016,1,1,Earth,True,G,1132.0,P,PSO J318.5-22,21.0,False,Rosalanenn_7016,0,0,False,21.0,1,C1_12-23
7017,1,1,Earth,True,G,1133.0,P,TRAPPIST-1e,26.0,False,Watkinsley_7017,0,0,True,26.0,2,C2_24-34
7018,1,1,Mars,False,E,467.0,S,TRAPPIST-1e,30.0,False,Sturt_7018,0,0,False,30.0,2,C2_24-34
7019,1,2,Earth,False,F,1457.0,P,TRAPPIST-1e,31.0,False,Nasquez_7019,717,1,False,31.0,2,C2_24-34
7019,2,2,Earth,False,F,1457.0,P,TRAPPIST-1e,20.0,False,Nasquez_7019,2429,1,False,20.0,1,C1_12-23
7020,1,1,Earth,True,G,1145.0,S,TRAPPIST-1e,,False,Buckson_7020,0,0,True,27.0,2,C2_24-34
7021,1,1,Earth,True,G,1146.0,S,55 Cancri e,33.0,False,Lerez_7021,0,0,True,33.0,2,C2_24-34
7022,1,2,Europa,False,D,215.0,S,TRAPPIST-1e,35.0,False,Bleling_7022,5792,1,True,35.0,3,C3_35-48
7022,2,2,Europa,False,D,215.0,S,TRAPPIST-1e,46.0,False,Bleling_7022,2843,1,False,46.0,3,C3_35-48
7025,1,1,Earth,True,G,1147.0,S,TRAPPIST-1e,63.0,False,Willangsey_7025,0,0,True,63.0,4,C4_49-79
7026,1,1,Europa,False,A,86.0,S,55 Cancri e,37.0,False,Amonsmane_7026,4842,1,False,37.0,3,C3_35-48
7027,1,1,Earth,False,E,451.0,P,TRAPPIST-1e,23.0,,Ashipeck_7027,696,1,True,23.0,1,C1_12-23
